id,mean_time_ms_1,mean_time_ms_10,mean_time_ms_100,mean_time_ms_200,mean_time_ms_400,mean_time_ms_500,mean_time_ms_600,mean_time_ms_800,mean_time_ms_1000,mean_time_ms_2000,mean_time_ms_5000,mean_time_ms_10000,mean_time_ms_15000,mean_time_ms_20000
44,2.3880000000000003,2.0016666666666665,2.355,3.5483333333333333,2.932,1.6603333333333332,2.335,2.0163333333333333,2.3026666666666666,1.766,1.8696666666666666,3.5346666666666664,1.7583333333333335,1.9266666666666667
45,2.337666666666667,1.9640000000000002,2.27,2.4756666666666667,2.1766666666666667,1.7363333333333333,2.8689999999999998,2.673,1.7513333333333332,1.8843333333333334,1.811333333333333,1.8203333333333334,2.0206666666666666,2.5243333333333333
46,2.4446666666666665,1.9853333333333332,2.985666666666667,2.026,4.010333333333333,1.8823333333333334,1.8106666666666669,1.9606666666666666,1.7750000000000001,1.6843333333333332,2.7846666666666664,1.9423333333333332,2.062333333333333,1.8180000000000003
47,3.023666666666667,2.0303333333333335,3.2439999999999998,2.6430000000000002,1.7063333333333333,1.9263333333333332,2.308,1.7876666666666667,2.5393333333333334,3.4326666666666665,1.8263333333333334,1.9929999999999997,1.727,1.7489999999999999
48,2.6573333333333333,2.0543333333333336,3.880333333333333,3.159666666666667,2.162333333333333,2.585,1.8486666666666667,1.7333333333333332,1.8199999999999996,1.6159999999999999,1.893,1.7380000000000002,2.4139999999999997,1.966
49,2.353333333333333,2.0693333333333332,3.997666666666666,2.8190000000000004,2.194,1.822,1.7906666666666666,1.8036666666666665,1.848,1.9846666666666666,1.9440000000000002,1.7926666666666666,2.0993333333333335,1.6963333333333335
50,2.3363333333333336,2.1046666666666667,2.0493333333333337,2.1176666666666666,1.711,1.6553333333333333,1.7956666666666667,2.4806666666666666,1.883,1.873,1.6926666666666665,1.8763333333333332,1.7126666666666666,1.7543333333333333
51,2.4526666666666666,2.0989999999999998,3.271333333333333,3.1496666666666666,1.7830000000000001,1.845,3.2580000000000005,1.890666666666667,3.069333333333334,1.6983333333333335,2.0573333333333337,1.986666666666667,1.6349999999999998,2.4739999999999998
52,2.4106666666666667,1.9856666666666667,2.459,1.7936666666666667,1.6530000000000002,1.8243333333333334,1.8096666666666668,2.510666666666667,1.665,2.0516666666666667,2.06,1.6499999999999997,1.7166666666666668,1.773
53,3.271333333333333,1.9103333333333332,1.9003333333333332,1.9353333333333331,1.7273333333333334,1.931,1.7703333333333333,1.795333333333333,1.8676666666666668,2.2013333333333334,2.577666666666667,1.8519999999999996,1.6193333333333335,2.4516666666666667
54,2.2756666666666665,2.0103333333333335,2.147666666666667,1.8053333333333332,1.9559999999999997,1.702,1.7279999999999998,1.8519999999999996,1.7863333333333333,1.8339999999999999,1.9396666666666667,2.5933333333333333,1.8970000000000002,2.094
55,2.2270000000000003,1.8840000000000001,1.9479999999999997,1.7296666666666667,1.7346666666666666,1.6796666666666666,2.0886666666666667,1.896333333333333,1.7816666666666665,2.685,1.7080000000000002,1.8106666666666669,1.7860000000000003,2.2086666666666663
56,2.638333333333333,5.679666666666666,2.0836666666666663,3.2550000000000003,2.279666666666667,2.5963333333333334,1.832,1.7316666666666667,2.301333333333333,1.7209999999999999,2.957333333333333,1.6786666666666668,1.8990000000000002,1.655333333333333
57,2.827666666666667,1.997333333333333,2.529,4.3373333333333335,2.6823333333333337,1.893,1.923,1.7080000000000002,2.215,2.010666666666667,1.728,1.768,1.79,1.867
58,2.324333333333333,4.005999999999999,1.8286666666666667,3.952666666666667,1.8033333333333335,1.8053333333333335,2.1063333333333336,1.7289999999999999,2.712,1.6883333333333335,2.5166666666666666,1.9033333333333333,1.7153333333333334,2.241
59,2.8173333333333335,1.9183333333333332,1.6796666666666669,2.459333333333333,1.8273333333333335,2.505333333333333,1.6600000000000001,2.779,3.043333333333333,1.7309999999999999,1.6853333333333333,1.7843333333333333,2.090333333333333,1.9006666666666667
60,2.561,1.9183333333333332,4.681,2.087333333333333,2.458,1.763,1.7806666666666666,1.6773333333333333,1.7739999999999998,1.6813333333333331,2.042666666666667,1.707,2.2996666666666665,1.8986666666666665
61,4.133,2.121,2.614333333333333,1.8083333333333333,2.341666666666667,2.8393333333333337,3.1313333333333335,1.7753333333333332,1.955,1.7143333333333333,1.787,1.920333333333333,2.5283333333333333,1.859333333333333
62,2.7289999999999996,2.5026666666666664,3.829333333333333,2.3113333333333332,2.8556666666666666,1.921,3.3136666666666668,2.284333333333333,1.9306666666666665,1.9536666666666667,3.094333333333333,1.7590000000000001,1.687,1.8396666666666668
63,3.0559999999999996,3.0980000000000003,2.3836666666666666,1.979,1.7133333333333332,1.782,2.0709999999999997,2.2803333333333335,1.7446666666666666,2.5763333333333334,1.9110000000000003,2.8623333333333334,1.6883333333333332,1.7143333333333333
64,4.191333333333334,2.021333333333333,2.8686666666666665,1.845666666666667,1.766,3.153,2.446333333333333,1.7009999999999998,2.41,1.8423333333333334,1.7093333333333334,1.6823333333333332,1.748,1.6763333333333332
65,2.2816666666666667,1.984,1.7510000000000001,4.043666666666667,2.1799999999999997,1.776,1.9703333333333335,2.4659999999999997,1.7876666666666665,2.412666666666667,2.222666666666667,2.1473333333333335,1.941666666666667,2.3223333333333334
66,3.2746666666666666,2.1406666666666667,2.367,2.178666666666667,1.9590000000000003,1.776,3.2763333333333335,1.7613333333333336,1.747333333333333,2.052,1.686,2.021666666666667,2.7436666666666665,2.533333333333333
67,2.5623333333333336,2.2289999999999996,2.0523333333333333,2.5236666666666667,1.9936666666666667,2.264,1.8076666666666668,3.183666666666667,2.860333333333333,1.918,1.9036666666666668,2.839,2.5563333333333333,2.5973333333333333
68,2.605,4.191,1.913,2.0180000000000002,1.986,5.16,1.6783333333333335,3.060333333333333,2.398,2.414,1.7100000000000002,2.0673333333333335,2.0963333333333334,1.735
69,2.8816666666666664,3.2576666666666667,3.328,2.126,1.8473333333333333,5.072,1.735,1.9669999999999999,1.6756666666666666,2.9450000000000003,2.8016666666666663,2.1653333333333333,2.018333333333333,1.6743333333333335
70,2.4963333333333333,2.5493333333333332,2.489333333333333,2.750666666666667,1.9133333333333333,2.263666666666667,2.2543333333333333,2.103333333333333,2.3360000000000003,1.7936666666666667,1.6636666666666666,1.8369999999999997,2.3073333333333337,1.63
71,2.6843333333333335,2.013,1.922,1.7309999999999999,1.729,1.9873333333333332,2.4613333333333336,2.9583333333333335,1.8,1.7449999999999999,1.8783333333333332,1.7993333333333332,1.7543333333333333,1.8133333333333335
72,2.493333333333333,2.92,2.3393333333333337,2.9979999999999998,1.857,1.6886666666666665,2.664,1.9123333333333334,2.358,1.718,2.003,2.5643333333333334,1.9793333333333332,1.801
73,2.699,2.9963333333333337,1.7493333333333332,3.0533333333333332,2.904666666666666,2.512,1.9093333333333333,1.8216666666666665,1.6956666666666667,1.6223333333333334,1.9366666666666665,2.013333333333333,1.8026666666666669,1.7299999999999998
74,2.4646666666666666,2.5253333333333337,1.9109999999999998,3.052,1.8513333333333335,1.7183333333333335,1.819,2.594666666666667,1.8669999999999998,1.6989999999999998,1.7870000000000001,2.2373333333333334,1.946,1.7220000000000002
75,2.3706666666666667,1.868,2.724,2.646,4.678333333333334,2.4353333333333333,1.7013333333333334,1.896,2.1613333333333333,1.6383333333333334,1.625333333333333,1.7856666666666667,1.9666666666666668,2.057
76,2.326,2.2266666666666666,2.7096666666666667,2.165,1.904,1.6866666666666668,2.578333333333333,2.105,1.9066666666666665,2.6029999999999998,1.8200000000000003,1.7066666666666668,1.8033333333333335,1.8523333333333334
77,2.4269999999999996,2.1733333333333333,2.9596666666666667,1.7633333333333334,2.885666666666667,1.703,1.728,1.858666666666667,1.8066666666666666,2.283333333333333,2.7336666666666667,1.9083333333333332,2.259333333333333,2.8413333333333335
78,2.384,2.167333333333333,2.017666666666667,1.8683333333333334,3.485666666666667,1.7163333333333333,2.21,2.171666666666667,1.796,1.9766666666666668,1.8956666666666668,3.452666666666667,1.8633333333333333,1.7530000000000001
79,2.627333333333333,2.8526666666666665,2.130666666666667,3.8200000000000003,3.1093333333333333,1.664,1.599,1.8566666666666667,1.844,2.088,1.6243333333333334,1.9956666666666667,3.233,1.9543333333333333
80,2.585666666666667,2.0673333333333335,1.8083333333333333,2.1923333333333335,2.284,2.8830000000000005,1.8243333333333336,2.1126666666666667,1.9883333333333333,1.6600000000000001,2.9426666666666663,2.4196666666666666,1.9243333333333332,2.6103333333333336
81,3.16,2.365666666666667,1.9516666666666664,1.997333333333333,2.510666666666667,1.8773333333333333,2.0133333333333336,1.6833333333333333,2.0216666666666665,1.8576666666666666,1.890666666666667,1.712,2.7023333333333333,1.655
82,2.403,2.9136666666666664,1.7826666666666666,2.124,2.823,2.193,1.6609999999999998,2.8006666666666664,2.0239999999999996,1.7016666666666664,1.6703333333333334,1.9809999999999999,1.7646666666666668,1.7979999999999998
83,2.9883333333333333,2.0606666666666666,3.0516666666666663,1.9110000000000003,1.7273333333333334,2.376,2.792666666666667,1.6526666666666667,2.3796666666666666,1.7859999999999998,2.4993333333333334,1.902,1.9763333333333335,1.6986666666666668
84,2.28,1.996666666666667,2.882,1.9116666666666664,1.8013333333333332,1.7933333333333332,1.7910000000000001,2.449666666666667,1.641333333333333,2.021333333333333,3.019,2.087666666666667,1.7696666666666667,1.6786666666666665
85,2.314666666666666,2.2096666666666667,3.821,1.9749999999999999,2.124,2.5573333333333332,1.6643333333333332,1.7076666666666667,1.7506666666666668,2.543,2.2546666666666666,1.9016666666666666,2.5536666666666665,1.788
86,2.574666666666667,2.029333333333333,1.9333333333333333,1.7453333333333332,2.711,3.2206666666666663,2.5180000000000002,1.8033333333333335,1.9706666666666666,2.271333333333333,1.9003333333333334,1.7439999999999998,1.8673333333333335,1.6866666666666668
87,2.4133333333333336,2.0473333333333334,1.9886666666666668,1.7423333333333335,5.695666666666668,1.8253333333333333,1.9506666666666668,2.064666666666666,1.8546666666666667,1.765,1.9750000000000003,1.9773333333333334,1.7080000000000002,2.155
88,3.483,2.0846666666666667,1.7453333333333332,1.8739999999999999,2.4866666666666664,2.6446666666666667,1.774,2.2226666666666666,1.7593333333333334,2.0210000000000004,2.598666666666667,1.6703333333333334,1.6286666666666667,1.8719999999999999
89,2.8220000000000005,2.0813333333333333,1.934,1.7946666666666669,7.421666666666667,1.8273333333333335,2.1003333333333334,2.767333333333333,1.7653333333333332,1.7896666666666665,1.9793333333333332,2.7103333333333333,1.6823333333333332,1.8463333333333332
90,2.665666666666667,2.1096666666666666,1.9173333333333333,2.501,2.668333333333333,1.8503333333333334,2.0366666666666666,1.9429999999999998,1.7903333333333336,1.7250000000000003,1.8010000000000002,1.7493333333333334,1.961,1.686
91,2.3626666666666667,2.1323333333333334,3.289,2.098333333333333,1.7383333333333333,2.659666666666667,2.0706666666666664,1.8456666666666666,1.7906666666666666,1.734,1.7173333333333334,2.325,1.7236666666666665,1.7836666666666667
92,2.541333333333333,2.0143333333333335,2.984,1.846,1.9309999999999998,3.046333333333333,2.107666666666667,1.9056666666666668,3.3126666666666664,1.8333333333333333,1.904333333333333,1.9563333333333333,1.6766666666666667,2.989333333333333
93,2.7563333333333335,2.8353333333333333,2.7069999999999994,3.332333333333333,1.812,1.7453333333333332,1.7690000000000001,2.414,1.8763333333333332,2.0286666666666666,1.7673333333333332,1.6900000000000002,2.0603333333333333,1.7990000000000002
94,2.2736666666666667,1.8966666666666667,2.0863333333333336,1.8296666666666666,2.3196666666666665,1.9959999999999998,2.183,1.7566666666666666,2.2016666666666667,2.273,1.9153333333333336,1.7483333333333333,2.3916666666666666,1.8113333333333335
95,2.5336666666666665,2.379,2.4326666666666665,1.8999999999999997,2.4949999999999997,1.868,1.704,2.0766666666666667,2.313333333333333,1.83,2.557,1.7656666666666665,1.8470000000000002,1.697
96,2.404666666666667,2.1313333333333335,2.3136666666666668,2.453666666666667,1.6546666666666667,1.8506666666666665,1.9809999999999999,2.3516666666666666,2.5433333333333334,1.9883333333333333,1.6846666666666665,1.836,1.9943333333333335,1.7453333333333332
97,2.5636666666666663,2.2336666666666667,2.625,1.8943333333333332,2.389666666666667,2.4739999999999998,2.0093333333333336,1.9216666666666666,1.952,1.9006666666666667,1.9603333333333335,2.514,1.9913333333333334,1.9589999999999999
98,2.4770000000000003,2.139,2.2056666666666667,1.8499999999999999,1.6846666666666668,1.7053333333333331,3.4466666666666668,1.6656666666666666,1.657,1.713,2.711,1.8639999999999999,1.7796666666666667,1.795
99,2.7006666666666668,2.448,2.582666666666667,2.131,2.1153333333333335,1.8660000000000003,1.8876666666666664,1.9309999999999998,1.6166666666666665,1.8533333333333333,2.6956666666666664,1.822,1.8913333333333335,1.9909999999999999
100,2.558666666666667,2.2436666666666665,2.497333333333333,1.8040000000000003,3.8656666666666673,1.9036666666666668,2.2576666666666667,3.483,2.717,1.9636666666666667,2.4516666666666667,1.7053333333333331,1.7013333333333331,1.8239999999999998
101,2.4153333333333333,1.9883333333333333,1.7770000000000001,1.998,2.0423333333333336,1.8673333333333335,1.672,1.992,1.7013333333333334,1.7133333333333332,1.7260000000000002,3.0016666666666665,1.891,2.439
102,3.137333333333333,2.3366666666666664,4.479333333333333,1.9043333333333334,2.780333333333333,2.8546666666666667,2.0260000000000002,1.6936666666666664,1.744,1.9196666666666669,2.303666666666667,1.6846666666666668,2.241,3.3863333333333334
103,2.427,2.049,1.7026666666666666,2.087666666666667,1.824,2.090666666666667,2.8313333333333333,3.301666666666667,1.7866666666666664,2.8629999999999995,2.06,1.7746666666666666,1.8686666666666667,1.8093333333333332
104,2.3193333333333332,2.3729999999999998,2.4036666666666666,2.7983333333333333,1.7080000000000002,1.7296666666666667,2.5530000000000004,1.6980000000000002,3.0866666666666664,1.6443333333333332,2.945333333333334,1.7036666666666667,1.8003333333333333,1.864
105,3.0380000000000003,2.1826666666666665,1.6223333333333334,2.002333333333333,1.8363333333333332,1.896,4.394,1.987666666666667,1.6893333333333331,1.6769999999999998,1.7619999999999998,1.7060000000000002,3.1970000000000005,1.711
106,2.3393333333333337,2.086333333333333,1.8090000000000002,1.9313333333333336,3.3113333333333337,2.3496666666666663,2.0276666666666667,2.3246666666666664,1.971,2.481,1.7306666666666668,1.862,1.6863333333333335,2.5453333333333332
107,3.8043333333333336,1.8843333333333334,2.074666666666667,2.0676666666666668,1.6513333333333333,2.619666666666667,2.088,1.7880000000000003,2.297,1.6133333333333333,1.6740000000000002,2.3863333333333334,2.16,1.6976666666666667
108,2.368666666666667,2.1516666666666664,1.7860000000000003,3.432,1.8013333333333332,1.9589999999999999,1.788,2.121,2.2159999999999997,1.7836666666666667,1.982,2.009,1.7773333333333332,1.7313333333333334
109,2.916,1.9076666666666668,2.193,4.958666666666667,1.727,2.1596666666666664,1.874666666666667,1.624666666666667,1.8099999999999998,1.9596666666666664,1.9959999999999998,1.7069999999999999,1.8713333333333333,1.8263333333333334
110,3.396666666666667,2.6523333333333334,2.5690000000000004,1.7476666666666667,2.6006666666666667,1.7473333333333334,1.7896666666666665,2.412666666666667,2.0856666666666666,2.0336666666666665,1.9136666666666666,1.9486666666666663,1.8546666666666667,2.356333333333333
111,2.3006666666666664,2.6976666666666667,1.843,1.8306666666666667,3.0363333333333333,1.8973333333333333,2.388333333333333,2.347,1.8470000000000002,1.765666666666667,1.8070000000000002,2.5220000000000002,1.8876666666666664,1.727
112,2.319666666666667,2.1039999999999996,2.595,2.030666666666667,1.7066666666666668,2.7413333333333334,1.9043333333333334,1.6823333333333335,1.992333333333333,1.764333333333333,2.4913333333333334,1.707,1.6583333333333332,1.6596666666666664
113,3.09,2.3866666666666667,1.9469999999999998,2.3576666666666664,1.8673333333333335,1.899,1.638,1.657333333333333,1.734,1.7736666666666665,1.9309999999999998,1.8943333333333332,1.6423333333333332,2.722666666666667
114,2.5189999999999997,2.4,2.2283333333333335,1.9876666666666665,2.391,1.7923333333333333,2.050333333333333,2.394,2.439,2.515333333333333,1.705,1.8596666666666666,1.7830000000000001,1.8533333333333333
115,2.381,2.46,2.3093333333333335,2.219666666666667,1.8470000000000002,2.172,1.6809999999999998,1.6426666666666667,3.3073333333333337,1.6873333333333331,2.154333333333333,2.0340000000000003,2.4563333333333337,3.0903333333333336
116,2.562,2.6086666666666667,1.752,1.7346666666666668,1.8479999999999999,2.103,2.138,2.2156666666666665,2.5706666666666664,1.6686666666666667,1.9300000000000004,1.8100000000000003,1.689,2.1983333333333333
117,2.654,2.1326666666666667,2.0833333333333335,2.232666666666667,1.695,1.7056666666666667,3.8073333333333337,1.841,2.034333333333333,1.7233333333333334,1.6786666666666668,1.694,2.672333333333333,1.6603333333333332
118,2.233333333333333,2.027,3.0676666666666663,2.017,2.2456666666666667,2.1526666666666667,1.8013333333333332,2.6956666666666664,1.7973333333333332,2.676,1.79,1.7576666666666665,1.8333333333333333,1.838
119,3.005333333333333,1.9263333333333332,2.158,3.5709999999999997,2.6429999999999993,1.9216666666666666,1.8053333333333332,2.1653333333333333,1.7169999999999999,1.8473333333333333,3.7070000000000003,2.552,1.71,1.8793333333333333
120,6.662333333333334,1.9976666666666667,2.2070000000000003,1.7746666666666666,2.271666666666667,1.6743333333333332,1.9126666666666665,1.7876666666666667,1.8266666666666664,1.7033333333333334,1.844,2.4283333333333332,2.457333333333333,1.952
121,2.1773333333333333,1.9193333333333333,2.3993333333333333,3.6336666666666666,2.199,2.084,1.7036666666666669,1.7133333333333332,2.6999999999999993,1.7076666666666664,1.8929999999999998,2.027,1.7073333333333334,1.6933333333333334
122,2.3796666666666666,2.0963333333333334,2.1493333333333333,3.0046666666666666,1.71,1.7813333333333332,2.942,2.3826666666666667,2.3336666666666663,1.9476666666666669,1.9136666666666666,2.8026666666666666,1.922666666666667,1.787
