0,2.283
1,2.327
2,3.2390000000000003
3,1.7129999999999999
4,1.924
5,2.725
6,1.719
7,1.8339999999999999
8,3.039
9,2.285
10,1.704
11,4.726
12,1.671
13,1.818
14,1.732
15,1.939
16,1.615
17,2.134
18,1.799
19,1.573
20,1.792
21,2.056
22,2.37
23,2.979
24,1.692
25,1.689
26,1.599
27,2.026
28,3.9050000000000002
29,2.163
30,1.8439999999999999
31,2.049
32,4.56
33,2.149
34,2.2680000000000002
35,2.182
36,1.8370000000000002
37,1.703
38,2.012
39,1.6869999999999998
40,2.114
41,2.3249999999999997
42,4.682
43,5.8389999999999995
44,2.9139999999999997
45,3.039
46,8.324
47,1.81
48,1.767
49,2.4610000000000003
50,1.7630000000000001
51,1.71
52,1.655
53,1.77
54,1.9829999999999999
55,1.772
56,1.686
57,1.6800000000000002
58,1.674
59,1.6340000000000001
60,1.624
61,1.701
62,2.232
63,1.648
64,1.818
65,1.935
66,1.66
67,1.832
68,1.667
69,2.227
70,2.1380000000000003
71,1.833
72,1.696
73,5.0969999999999995
74,1.821
75,10.639
76,1.915
77,4.279
78,5.941
79,5.191999999999999
80,1.8190000000000002
81,1.702
82,5.04
83,1.6800000000000002
84,2.061
85,2.2300000000000004
86,2.857
87,1.7309999999999999
88,3.177
89,1.909
90,4.335999999999999
91,1.981
92,1.619
93,1.97
94,1.5759999999999998
95,3.368
96,1.709
97,1.74
98,1.707
99,1.529
100,8.155000000000001
101,2.221
102,1.7409999999999999
103,1.949
104,1.616
105,1.803
106,3.792
107,1.7830000000000001
108,1.73
109,1.707
110,4.396
111,1.759
112,1.709
113,1.8719999999999999
114,1.9
115,2.19
116,1.728
117,1.682
118,2.8649999999999998
119,2.812
120,2.6020000000000003
121,2.783
122,1.9040000000000001
123,2.431
124,2.441
125,1.6199999999999999
126,4.154
127,4.992
128,1.693
129,5.841
130,2.094
131,6.212
132,1.699
133,7.677
134,1.7260000000000002
135,1.681
136,1.701
137,1.9120000000000001
138,1.751
139,1.673
140,2.7399999999999998
141,1.7550000000000001
142,1.891
143,2.072
144,1.9120000000000001
145,2.248
146,2.254
147,1.6139999999999999
148,1.658
149,5.201
150,2.382
151,1.688
152,1.724
153,1.666
154,2.0100000000000002
155,1.685
156,1.676
157,1.8439999999999999
158,1.74
159,1.719
160,1.881
161,2.011
162,1.7129999999999999
163,1.689
164,2.3080000000000003
165,1.737
166,1.739
167,1.617
168,2.13
169,1.563
170,1.655
171,2.105
172,2.398
173,1.65
174,1.965
175,1.792
176,1.843
177,1.7309999999999999
178,1.624
179,1.745
180,2.6319999999999997
181,1.88
182,1.86
183,2.605
184,2.6719999999999997
185,2.133
186,1.756
187,1.701
188,1.642
189,2.801
190,1.653
191,2.0669999999999997
192,1.65
193,1.6019999999999999
194,6.698
195,1.737
196,1.544
197,1.951
198,1.991
199,3.296
200,1.547
201,1.712
202,1.618
203,1.688
204,2.2399999999999998
205,2.857
206,1.924
207,1.703
208,1.81
209,2.124
210,2.969
211,2.053
212,1.997
213,1.6620000000000001
214,1.591
215,3.1189999999999998
216,1.653
217,1.643
218,1.719
219,1.79
220,1.889
221,1.885
222,1.805
223,2.281
224,1.7799999999999998
225,1.7149999999999999
226,1.802
227,3.725
228,1.875
229,2.141
230,1.684
231,1.6360000000000001
232,3.3
233,1.711
234,1.7440000000000002
235,1.6980000000000002
236,5.1419999999999995
237,4.682
238,2.516
239,2.578
240,1.871
241,3.73
242,1.7440000000000002
243,1.747
244,1.727
245,1.66
246,2.13
247,2.745
248,1.727
249,1.618
250,1.984
251,1.704
252,3.499
253,1.7149999999999999
254,1.631
255,2.1
256,1.667
257,2.7039999999999997
258,3.9179999999999997
259,1.789
260,1.6700000000000002
261,1.732
262,1.941
263,1.6199999999999999
264,1.56
265,1.6900000000000002
266,1.643
267,2.407
268,1.728
269,2.9099999999999997
270,2.068
271,1.6
272,2.026
273,1.6540000000000001
274,2.197
275,2.068
276,1.737
277,2.225
278,2.275
279,2.263
280,1.6949999999999998
281,2.163
282,2.0799999999999996
283,1.72
284,1.873
285,3.458
286,2.558
287,1.748
288,1.932
289,2.162
290,3.92
291,1.753
292,1.6119999999999999
293,1.817
294,1.653
295,4.26
296,1.833
297,2.038
298,9.321
299,1.647
300,4.295
301,1.917
302,2.156
303,1.684
304,2.146
305,1.9729999999999999
306,2.023
307,1.767
308,1.8370000000000002
309,1.615
310,2.7390000000000003
311,1.637
312,2.277
313,2.2
314,1.686
315,1.72
316,1.661
317,2.0500000000000003
318,1.678
319,2.1710000000000003
320,2.72
321,1.7550000000000001
322,2.534
323,1.745
324,2.065
325,1.681
326,2.052
327,1.869
328,2.1350000000000002
329,1.722
330,1.6139999999999999
331,1.953
332,2.4859999999999998
333,2.942
334,1.9919999999999998
335,2.215
336,4.155
337,1.996
338,1.6509999999999998
339,1.684
340,1.618
341,2.356
342,4.738
343,3.664
344,1.689
345,1.756
346,1.7570000000000001
347,1.932
348,3.235
349,1.704
350,4.507
351,2.529
352,1.7570000000000001
353,1.7229999999999999
354,1.627
355,2.832
356,5.45
357,1.6700000000000002
358,1.756
359,1.875
360,1.799
361,1.717
362,1.7080000000000002
363,2.21
364,1.83
365,1.91
366,1.711
367,1.683
368,1.701
369,2.322
370,3.054
371,1.815
372,1.9559999999999997
373,3.0370000000000004
374,2.022
375,3.4250000000000003
376,2.057
377,3.8049999999999997
378,1.674
379,1.9200000000000002
380,1.682
381,1.81
382,1.833
383,2.063
384,1.737
385,1.6520000000000001
386,2.4299999999999997
387,1.893
388,2.1189999999999998
389,1.704
390,1.838
391,3.6879999999999997
392,1.6620000000000001
393,2.9859999999999998
394,2.2399999999999998
395,1.784
396,1.6360000000000001
397,2.193
398,1.829
399,2.4979999999999998
400,1.611
401,1.824
402,1.7650000000000001
403,1.841
404,1.926
405,1.9949999999999999
406,2.695
407,2.199
408,2.7889999999999997
409,1.65
410,4.315
411,1.756
412,1.692
413,2.9499999999999997
414,5.647
415,6.098
416,5.938
417,5.543
418,9.409
419,2.442
420,7.276000000000001
421,8.87
422,2.921
423,5.158
424,2.774
425,1.7440000000000002
426,10.62
427,4.464
428,5.7330000000000005
429,9.257
430,1.727
431,1.618
432,3.14
433,2.469
434,3.139
435,1.8940000000000001
436,1.7979999999999998
437,1.583
438,3.378
439,3.5860000000000003
440,1.65
441,1.914
442,4.118
443,1.865
444,4.599
445,3.95
446,4.7330000000000005
447,8.258
448,3.706
449,1.795
450,3.004
451,1.76
452,1.738
453,1.717
454,3.372
455,1.753
456,2.003
457,3.097
458,4.093
459,1.9020000000000001
460,1.942
461,4.2490000000000006
462,2.451
463,1.685
464,5.446000000000001
465,3.81
466,4.411
467,3.438
468,2.951
469,5.074000000000001
470,1.909
471,1.627
472,1.66
473,1.638
474,2.657
475,2.402
476,2.11
477,1.863
478,1.6900000000000002
479,2.262
480,15.178
481,1.6509999999999998
482,1.718
483,4.68
484,2.075
485,1.724
486,2.09
487,1.839
488,1.6900000000000002
489,2.447
490,2.497
491,1.8370000000000002
492,1.716
493,1.704
494,3.166
495,1.6540000000000001
496,1.656
497,3.012
498,3.0959999999999996
499,4.183
500,1.7630000000000001
501,1.717
502,1.752
503,1.7049999999999998
504,2.282
505,1.668
506,1.8159999999999998
507,2.951
