0,4.564
1,1.5790000000000002
2,1.729
3,1.65
4,2.348
5,1.9369999999999998
6,1.7260000000000002
7,2.9299999999999997
8,1.673
9,2.35
10,1.938
11,1.7249999999999999
12,1.822
13,1.702
14,3.615
15,1.66
16,2.1919999999999997
17,2.376
18,1.865
19,1.711
20,2.836
21,2.545
22,4.237
23,1.913
24,1.7979999999999998
25,4.022
26,1.856
27,2.686
28,2.197
29,2.249
30,2.002
31,1.9449999999999998
32,2.021
33,1.97
34,1.641
35,1.703
36,1.7329999999999999
37,2.21
38,1.63
39,3.5509999999999997
40,1.774
41,1.9369999999999998
42,1.677
43,1.779
44,1.906
45,3.758
46,2.205
47,2.403
48,1.9200000000000002
49,1.674
50,1.663
51,4.203
52,1.532
53,1.759
54,1.5859999999999999
55,2.1229999999999998
56,1.6700000000000002
57,2.142
58,1.693
59,1.691
60,1.7619999999999998
61,1.83
62,1.685
63,1.5939999999999999
64,1.718
65,1.635
66,2.791
67,1.918
68,1.668
69,1.754
70,2.303
71,3.967
72,1.667
73,1.717
74,1.986
75,1.789
76,1.615
77,1.703
78,2.891
79,1.577
80,1.9940000000000002
81,1.653
82,1.6119999999999999
83,1.7229999999999999
84,1.929
85,1.74
86,2.042
87,2.5730000000000004
88,1.898
89,1.666
90,1.552
91,2.185
92,2.124
93,1.666
94,2.084
95,1.7
96,2.3289999999999997
97,1.815
98,3.8240000000000003
99,1.664
100,1.5839999999999999
101,1.5839999999999999
102,2.337
103,3.457
104,4.229
105,2.943
106,1.603
107,1.6540000000000001
108,1.6980000000000002
109,1.583
110,1.7979999999999998
111,1.683
112,1.769
113,1.618
114,2.696
115,1.573
116,1.625
117,6.368
118,1.682
119,1.535
120,2.036
121,1.673
122,1.5230000000000001
123,5.125
124,1.5659999999999998
125,1.921
126,1.682
127,2.007
128,1.675
129,4.726
130,1.787
131,1.7
132,1.693
133,1.9220000000000002
134,1.944
135,1.629
136,1.711
137,2.503
138,1.7229999999999999
139,2.079
140,3.786
141,1.564
142,4.652
143,2.023
144,1.813
145,2.148
146,1.624
147,1.578
148,1.7440000000000002
149,2.1029999999999998
150,1.564
151,1.885
152,1.637
153,3.85
154,1.65
155,3.634
156,1.683
157,1.7619999999999998
158,2.047
159,1.766
160,1.6119999999999999
161,1.637
162,1.803
163,1.72
164,2.6229999999999998
165,1.95
166,2.404
167,2.196
168,1.613
169,3.653
170,2.113
171,3.327
172,1.666
173,1.851
174,4.587
175,1.716
176,1.6620000000000001
177,1.5590000000000002
178,1.641
179,1.72
180,1.758
181,2.7230000000000003
182,1.7229999999999999
183,1.7979999999999998
184,1.796
185,1.6789999999999998
186,1.8639999999999999
187,1.9469999999999998
188,2.133
189,1.549
190,1.788
191,1.646
192,1.9
193,1.694
194,1.711
195,1.61
196,2.6380000000000003
197,1.633
198,2.0820000000000003
199,1.603
200,1.7650000000000001
201,1.647
202,2.554
203,1.838
204,2.221
205,2.1670000000000003
206,1.647
207,1.71
208,4.271
209,1.6219999999999999
210,2.444
