0,1563289360225248098,1563289360251642942
1,1563289360226661920,1563289360254956007
2,1563289360227669954,1563289360255266904
3,1563289360228626012,1563289360255825042
4,1563289360229639053,1563289360256110906
5,1563289360230526924,1563289360256396055
6,1563289360231575965,1563289360256679058
7,1563289360232676029,1563289360256961107
8,1563289360237093925,1563289360257241964
9,1563289360238765001,1563289360257525920
10,1563289360240057945,1563289360257811069
11,1563289360241576910,1563289360258089065
12,1563289360242925882,1563289360258371114
13,1563289360244074106,1563289360258655071
14,1563289360245368003,1563289360260245084
15,1563289360252659082,1563289360260531902
16,1563289360259257078,1563289360264570951
17,1563289360261250972,1563289360267208099
18,1563289360262495040,1563289360269897937
19,1563289360263498067,1563289360272955894
20,1563289360265256881,1563289360273262023
21,1563289360266220092,1563289360276104927
22,1563289360267930030,1563289360276407003
23,1563289360268832921,1563289360276753902
24,1563289360270617008,1563289360278584003
25,1563289360271714925,1563289360278876066
26,1563289360274032115,1563289360280383110
27,1563289360274998903,1563289360284288883
28,1563289360277446985,1563289360286175012
29,1563289360279603004,1563289360286470890
30,1563289360281078100,1563289360289143085
31,1563289360282383918,1563289360289572000
32,1563289360283361911,1563289360290328025
33,1563289360285022974,1563289360293128013
34,1563289360287071943,1563289360294749975
35,1563289360288034915,1563289360299393892
36,1563289360290848016,1563289360299706935
37,1563289360292160987,1563289360302083969
38,1563289360293879032,1563289360302396059
39,1563289360300878047,1563289360308773040
40,1563289360303200960,1563289360311387062
41,1563289360304152965,1563289360313371896
42,1563289360305071115,1563289360314009904
43,1563289360305936098,1563289360314743041
44,1563289360306927919,1563289360318317890
45,1563289360307887077,1563289360318618059
46,1563289360309505939,1563289360319135904
47,1563289360310481071,1563289360322037935
48,1563289360312478065,1563289360323637962
49,1563289360315361976,1563289360324384927
50,1563289360316334009,1563289360327450037
51,1563289360317219972,1563289360327747106
52,1563289360319780111,1563289360328030109
53,1563289360322770118,1563289360329507112
54,1563289360325242996,1563289360333295106
55,1563289360326214075,1563289360335784912
56,1563289360328639984,1563289360336083889
57,1563289360330331087,1563289360337594985
58,1563289360331365108,1563289360337889909
59,1563289360332370996,1563289360339952945
60,1563289360334017992,1563289360342807054
61,1563289360334965944,1563289360343178033
62,1563289360336883068,1563289360344163894
63,1563289360338788032,1563289360344455957
64,1563289360340414047,1563289360346034049
65,1563289360341475963,1563289360347820997
66,1563289360345016956,1563289360349960088
67,1563289360346784114,1563289360353074073
68,1563289360348747014,1563289360355740070
69,1563289360350784063,1563289360359288930
70,1563289360352010965,1563289360359585046
71,1563289360353777885,1563289360361308097
72,1563289360354846954,1563289360361603975
73,1563289360356467008,1563289360364356040
74,1563289360357429027,1563289360364653110
75,1563289360358316898,1563289360366348028
76,1563289360360317945,1563289360369247913
77,1563289360362425088,1563289360369678020
78,1563289360363396883,1563289360369971036
79,1563289360365331888,1563289360370569944
80,1563289360366998910,1563289360373424053
81,1563289360368000030,1563289360373863935
82,1563289360371098995,1563289360375508069
83,1563289360372371912,1563289360377002954
84,1563289360374634027,1563289360379793882
85,1563289360376209974,1563289360381273031
86,1563289360377830982,1563289360383193969
87,1563289360378806114,1563289360385858058
88,1563289360380538940,1563289360386152982
89,1563289360382323026,1563289360388557910
90,1563289360384015083,1563289360391506910
91,1563289360384943008,1563289360391813039
92,1563289360386806964,1563289360394881010
93,1563289360387804985,1563289360395456075
94,1563289360389333963,1563289360396158933
