id,message_latency
0,40.786028
1,44.368982
2,45.01605
3,46.58103
4,48.110008
5,48.002005
6,51.141977
7,53.759813
8,54.495096
9,57.471036
10,57.303906
11,56.72884
12,53.764105
13,59.136153
14,62.5
15,62.923193
16,63.37285
17,64.430952
18,63.76195
19,65.815926
20,65.634965
21,65.110922
22,65.967798
23,66.2601
24,63.906908
25,64.338922
26,62.813044
27,62.354088
28,61.690092
29,74.949026
30,73.696136
31,77.073097
32,76.478005
33,75.324058
34,77.278137
35,77.132941
36,76.581001
37,75.37508
38,74.954987
39,72.422982
40,72.536945
41,72.998047
42,74.35894
43,75.501918
44,76.469898
45,77.204942
46,77.65007
47,77.559948
48,79.571009
49,80.920935
50,90.063095
51,89.915991
52,89.118004
53,88.604928
54,88.737964
55,88.686943
56,88.595152
57,89.169979
58,89.541912
59,88.684082
60,95.986127
61,98.288775
62,98.581075
63,98.417997
64,95.371008
65,94.549894
66,95.117808
67,113.36112
68,114.189148
69,119.46106
70,119.357109
71,118.701935
72,120.342016
73,120.229006
74,121.840954
75,126.467943
76,123.62194
77,123.100996
78,123.268127
79,124.752998
80,124.228954
81,125.622035
82,127.204895
83,129.646063
84,134.056807
85,133.595943
86,133.56185
87,135.838032
88,136.220932
89,136.814117
90,137.347937
91,140.121937
92,140.132904
93,139.294863
94,139.212132
95,139.644146
96,140.259981
97,156.607866
98,158.191919
99,158.021927
100,159.525156
101,160.012961
102,161.626816
103,162.267208
104,167.019844
105,169.43717
106,175.978899
107,175.131797
108,176.481009
109,176.738978
110,177.400828
111,176.889181
112,177.812099
113,181.659937
114,182.240963
115,184.132099
116,186.766863
117,187.90412
118,188.126088
119,185.138941
120,185.560942
121,186.487197
122,186.811924
123,186.358929
124,185.464859
125,185.47821
126,185.847998
127,186.363936
128,185.940981
129,186.129809
130,185.123921
131,186.408997
132,186.01799
133,190.462828
134,193.813801
135,194.684982
136,197.191
137,198.485851
138,199.404001
139,200.179815
140,200.911045
141,200.897932
142,206.238985
143,208.865881
144,208.782912
145,209.074974
146,208.545923
147,207.373143
148,207.288981
149,204.930067
150,204.901934
151,207.758904
152,209.706068
153,209.136963
154,207.978964
155,214.571953
156,216.083049
157,216.41612
158,217.828035
159,217.820883
160,218.512058
161,218.888998
162,217.453003
163,219.044923
164,222.940921
165,223.984003
166,223.453045
167,224.247933
168,224.853039
169,225.206852
170,224.797964
171,224.919081
172,224.577904
173,225.082874
174,224.127054
175,222.995043
176,223.754882
177,223.786831
178,223.598957
179,224.829913
180,224.797964
181,227.004051
182,247.688055
183,250.038862
184,250.681162
185,252.835036
186,253.443003
187,255.393029
188,255.403996
189,259.427786
190,260.440111
191,261.571884
192,264.73403
193,266.318083
194,267.071008
195,270.844936
196,264.400005
197,263.241053
