id,message_latency
0,4.533052
1,6.136894
2,10.615111
3,9.937048
4,10.35595
5,11.874199
6,13.200998
7,15.807152
8,15.155792
9,15.547037
10,13.705969
11,14.380932
12,17.164946
13,17.565012
14,17.507077
15,16.010046
16,15.657902
17,13.865948
18,13.932943
19,13.74793
20,13.33785
21,16.89601
22,16.536951
23,16.686916
24,15.53607
25,17.787933
26,18.952131
27,19.685983
28,19.120932
29,23.494005
30,23.960114
31,26.168108
32,26.170015
33,31.084776
34,30.743837
35,30.133009
36,28.955937
37,28.328895
38,22.28117
39,21.84105
40,25.954008
41,31.793833
42,31.476974
43,32.345057
44,38.916826
45,39.474964
46,39.758921
47,45.974969
48,48.655987
49,51.182032
50,51.736832
51,50.781011
52,50.089836
53,47.97101
54,49.177885
55,49.402952
56,48.784971
57,54.89707
58,56.692839
59,56.596041
60,57.35302
61,58.238983
62,64.313888
63,66.301108
64,66.273928
65,64.777851
66,66.052914
67,65.754176
68,65.98711
69,65.874099
70,64.956903
71,64.23378
72,67.329168
73,65.096855
74,64.091921
75,64.285994
76,63.910961
77,67.821979
78,72.184086
79,72.045088
80,77.121019
81,77.94714
82,77.680111
83,76.889992
84,76.319933
85,76.613903
86,78.827142
87,85.226059
88,84.088087
89,83.708048
90,83.124161
91,81.852198
92,81.736803
93,78.917026
94,78.271151
95,77.652216
96,76.76816
97,73.174953
98,73.14086
99,75.680018
100,75.611115
101,74.363946
102,74.592829
103,74.753999
104,75.103998
105,74.747086
106,74.095011
107,75.218916
108,75.651884
109,74.748993
110,74.079037
111,70.357085
112,68.36319
113,66.093922
114,65.137863
115,63.25388
116,61.322928
117,62.630892
118,66.861152
119,64.996958
120,64.860821
121,64.455986
122,63.327074
123,60.945034
124,59.051037
125,58.12192
126,58.622122
127,58.943987
128,58.632851
129,57.738065
130,63.47394
131,62.855959
132,62.307119
133,59.103966
134,58.446169
135,56.91886
136,55.299044
137,54.435969
138,53.315878
139,53.398132
140,54.293156
141,55.416107
142,55.277109
143,53.726911
144,52.880049
145,51.896095
146,51.040173
147,51.460028
148,50.164938
149,51.594973
150,53.487063
151,52.13213
152,51.80192
153,50.529003
154,53.679943
155,53.278923
156,52.083969
157,51.280975
158,51.40686
159,49.699068
160,51.656008
161,50.24004
162,48.270941
163,47.16301
164,45.547962
165,44.80505
166,44.869899
167,44.306993
168,43.132067
169,41.704893
170,40.332794
171,39.019823
172,38.738012
173,38.099051
174,39.971828
175,41.387082
176,40.761947
177,39.304971
178,38.718938
179,37.931919
180,37.294865
181,37.404776
182,37.58502
183,37.335873
184,37.592172
185,36.89909
186,35.932064
187,35.822869
188,36.309958
189,38.765907
190,40.952921
191,40.505886
192,40.271044
193,39.493084
194,38.054943
195,36.659003
196,35.346985
197,34.862041
198,35.592079
199,34.744978
200,31.554938
201,30.428886
202,29.044866
203,27.231932
204,27.662038
205,29.432058
206,35.686016
207,36.159993
208,36.201
209,35.551071
210,34.849167
211,39.054155
212,39.171219
213,39.371013
214,38.253784
215,36.760092
216,38.790942
217,37.734985
218,37.405014
219,38.159847
220,38.17606
221,36.956072
222,47.186852
223,47.121048
224,47.238111
225,46.486139
226,46.456099
227,44.383049
228,43.312072
229,41.659832
230,43.234825
231,44.340134
232,43.623924
233,46.793938
234,46.288014
235,45.316935
236,44.861078
237,45.058966
238,44.569016
239,46.146869
240,47.4298
241,48.224211
242,49.978971
243,53.760052
244,53.542852
245,52.350998
246,51.139116
247,50.302982
248,49.766063
249,49.582005
250,49.886941
251,49.312114
252,50.208091
253,49.792052
254,50.437927
255,49.813986
256,49.183131
257,46.854973
258,45.722961
259,48.756123
260,46.390057
261,45.892
262,46.12708
263,46.471834
264,46.339035
265,47.939062
266,47.312975
267,48.997164
268,46.902895
269,52.781105
270,51.311016
271,50.814152
272,48.973084
273,49.289941
274,48.245907
275,49.565077
276,48.06304
277,45.293093
278,44.714928
279,44.034004
280,47.084093
281,46.823025
282,45.923949
283,48.731804
284,47.389984
285,46.632051
286,46.344995
287,49.199819
288,51.549196
289,51.981926
290,52.943944
291,54.702044
292,55.990935
293,56.447983
294,55.551052
295,54.946899
296,51.230908
297,49.768925
298,48.013925
299,48.592806
300,49.238921
301,49.080849
302,53.740979
303,52.690029
304,52.939177
305,51.617145
306,50.609112
307,50.153017
308,52.463054
309,51.506997
310,50.642967
311,50.149917
312,52.479028
313,53.966046
314,52.029848
315,52.913904
316,53.749085
317,53.297043
318,55.354118
319,54.517031
320,55.556059
321,53.471088
322,52.083969
323,51.665067
324,52.489995
325,52.665949
326,56.419134
327,54.056167
328,53.004026
329,51.305056
330,51.293135
331,50.242901
332,48.784971
333,48.93899
334,48.411847
335,47.683
336,47.711134
337,48.769951
338,49.823045
339,51.846981
340,50.749064
341,49.616099
342,49.466133
343,48.326015
344,48.734903
345,48.597097
346,50.056935
347,48.833132
348,50.90499
349,50.537109
350,49.506903
351,48.636913
352,48.376083
353,47.734022
354,50.531149
355,48.15507
356,47.28198
357,46.88406
358,46.200991
359,48.009157
360,45.782089
361,44.687987
362,46.225071
363,45.427084
364,45.720101
365,45.496941
366,44.959069
367,44.175148
368,45.403004
369,44.414043
370,43.443203
371,44.032812
372,43.094873
373,44.032097
374,44.689894
375,42.54508
376,42.299986
377,40.693998
378,41.230917
379,39.716959
380,40.15112
381,42.732954
382,39.494037
383,39.290905
384,37.338972
385,37.96792
386,37.029028
387,35.469055
388,36.062956
389,34.623862
390,32.964945
391,31.72493
392,35.175085
393,35.358191
394,34.290076
395,33.01096
396,36.679984
397,35.740137
398,34.60598
399,37.495136
400,36.153078
401,36.513805
402,35.684108
403,35.574913
404,37.024975
405,35.724878
406,33.967972
407,34.142018
408,36.787033
409,37.627935
410,35.907983
411,36.024093
412,34.821034
413,34.269095
414,35.52103
415,36.316871
416,36.302089
417,35.94017
418,37.227869
419,36.339045
420,39.202929
421,39.158821
422,37.836075
423,36.906958
424,36.484003
425,36.071062
426,34.919024
427,34.019947
428,37.687063
429,36.595106
430,36.597967
431,36.459923
432,35.547018
