0,5002976
1,9627819
2,7720947
3,15898943
4,12830019
5,4333020
6,7454157
7,10971069
8,4102946
9,14772892
10,5546093
11,24677992
12,8708954
13,9200096
14,10756970
15,21595955
16,7677794
17,4535913
18,4060030
19,4166126
20,5767823
21,7216930
22,4338026
23,4245043
24,5038977
25,5290032
26,4650116
27,4174948
28,4157782
29,4647970
30,4152060
31,4659891
32,5127907
33,4851103
34,4149198
35,10462999
36,4373074
37,5099058
38,5260944
39,4745006
40,4739046
41,4884958
42,4775047
43,4289866
44,4381895
45,5987167
46,11611939
47,5808115
48,5614042
49,4174948
50,4440784
51,8441925
52,5934000
53,4060984
54,4010916
55,6644010
56,6784916
57,4476071
58,4114866
59,4046917
60,3908157
61,6662131
62,4049063
63,6495952
64,4961967
65,4029036
66,9477139
67,21528959
68,6768942
69,6050826
70,4362106
71,11698961
72,3979921
73,5122185
74,7213831
75,4722834
76,4132032
77,4609823
78,5518913
79,4437923
80,4184962
81,5290032
82,4045009
83,4317045
84,4621983
85,7787943
86,4983902
87,4940987
88,3929853
89,4146099
90,4152059
91,4464865
92,4107952
93,4024029
94,4112005
95,7807016
96,5542993
97,5728960
98,209372043
99,4250049
100,5679846
101,4009962
102,7600784
103,4547119
104,4445076
105,4250050
106,5460024
107,4623890
108,4663944
109,4449844
110,4354000
111,8853912
112,4358053
113,4264116
114,4388094
115,4031182
116,5620957
117,7050991
118,3990173
119,5496978
120,4221916
121,4035949
122,4393101
123,4541874
124,4317999
125,6346941
126,4183054
127,7426978
128,4395962
129,5329132
130,4015922
131,4204035
132,11662006
133,4461050
134,4097939
135,4130126
136,4163027
137,4666090
138,4080057
139,5131960
140,4847050
141,4057169
142,4195928
143,6778002
144,9433032
145,4902124
146,4401922
147,6500006
148,4611016
149,7335901
150,4109144
151,4445076
152,4065037
153,4266023
154,4122973
155,4152059
156,5553007
157,6711006
158,4128933
159,3957033
160,4297972
161,4667998
162,4362107
163,4445792
164,4275084
165,4013062
166,6690025
167,4061938
168,4016161
169,3975868
170,6356001
171,4729033
172,7927895
173,4474163
174,4452944
175,4106998
176,4225015
177,5752087
178,4592895
179,11971951
180,4628897
181,4420995
182,3872871
183,7862806
184,4689932
185,4104853
186,5527973
187,4002094
188,5274057
189,4157782
190,4465103
191,5190849
192,4158974
193,4431010
194,4250049
195,4395008
196,4487991
197,4835128
198,4535914
199,4516840
200,6486893
201,4116774
202,4580021
203,5065918
204,4212141
205,4341841
206,5047082
207,4582882
208,4766941
209,4472018
210,9388924
211,4168988
212,5234957
213,4290104
214,4138231
215,4081010
216,5559922
217,8295059
218,5789042
219,4796028
220,4253864
221,4791021
222,4508972
223,4256963
224,4826069
225,4255056
226,4230976
227,4157066
228,4520893
229,4631996
230,6964922
231,6006003
232,4093170
233,4097939
234,5084038
235,4531860
