id,message_latency
1,6.786108
2,7.287026
3,4.545927
4,6.590843
5,4.146815
6,4.781962
7,4.894018
8,3.877879
9,3.904104
10,4.498005
11,4.73094
12,3.885031
13,4.143954
14,3.962994
15,4.106045
16,6.278992
17,4.000902
18,4.094839
19,4.209041
20,3.990174
21,4.228115
22,4.02999
23,4.284143
24,4.117965
25,4.223108
26,4.631996
27,3.98612
28,3.987074
29,3.861189
30,4.497052
31,3.894091
32,4.083872
33,4.420995
34,3.910065
35,4.400968
36,3.979921
37,4.245043
38,4.11892
39,3.849029
40,5.530119
41,3.782988
42,4.51088
43,4.649162
44,4.405022
45,4.780054
46,6.383181
47,6.455898
48,10.095119
49,4.763842
50,5.478859
51,7.951975
52,4.277945
53,4.54402
54,7.616996
55,4.686833
56,4.243851
57,4.093886
58,4.379034
59,5.648851
60,4.894018
61,4.177094
62,3.859997
63,4.527092
64,5.681991
65,4.142046
66,5.488872
67,4.413128
68,4.624129
69,3.814936
70,3.973961
71,4.302025
72,3.923893
73,4.019022
74,5.358934
75,4.245996
76,4.365921
77,4.777908
78,3.949881
79,3.862857
80,4.215002
81,3.921032
82,6.834984
83,3.905058
84,4.499912
85,4.431009
86,5.050182
87,5.321026
88,4.225015
89,6.199837
90,6.520987
91,4.168034
92,4.640102
93,3.896952
94,3.827095
95,4.435062
96,4.055023
97,4.25005
98,4.03285
99,6.298065
100,4.339934
101,4.225016
102,3.951073
103,7.125139
104,4.093171
105,4.546165
106,4.085064
107,3.957033
108,4.130125
109,4.364014
110,3.939867
111,5.392075
112,3.94702
113,4.169941
114,3.920078
115,3.998042
116,4.103899
117,4.036903
118,4.27103
119,3.885031
120,3.859043
121,4.724026
122,4.171133
123,3.87001
124,3.916025
125,4.322052
126,5.105972
127,4.32086
128,4.532099
129,5.812884
130,4.004955
131,5.233049
132,5.7199
133,4.002095
134,5.140066
135,6.278991
136,3.942013
137,4.061937
138,4.722834
139,4.271031
140,4.51684
141,4.274845
142,4.770994
143,4.893065
144,4.931926
145,4.105806
146,4.392147
147,4.341126
148,5.347013
149,12.253046
150,15.903949
151,6.555081
152,4.612922
153,6.098032
154,8.774042
155,4.964829
156,3.833056
157,3.98302
158,5.311966
159,4.539966
160,3.814936
161,4.489898
162,4.012108
163,4.349947
164,4.285097
165,4.452944
166,3.907919
167,4.014969
168,3.917932
169,4.489899
170,4.421949
171,4.254817
172,3.892899
173,4.332066
174,6.017208
175,6.201982
176,5.038976
177,19.713879
178,18.503904
179,27.751923
180,28.519153
181,43.339967
182,11.703968
183,4.014016
184,4.441022
185,5.367041
186,3.821849
187,4.140139
188,4.040003
189,4.052878
190,4.26507
191,3.931045
192,8.642196
193,4.078865
194,4.607916
195,3.977775
196,17.241955
197,4.487991
198,6.443024
199,4.920006
200,7.03907
201,9.223223
202,4.639864
203,4.390001
204,4.507064
205,9.353161
206,3.757
207,3.966093
208,3.997087
209,4.223108
210,3.968955
211,4.47607
212,3.802061
213,3.948927
214,5.208969
215,4.038811
216,4.333019
217,7.068158
218,3.886938
219,4.343986
220,11.62982
221,5.353927
222,4.47917
223,5.05805
224,3.968001
225,4.163027
226,4.282951
227,3.996134
228,4.588127
229,4.631996
230,4.459142
231,3.807068
232,4.323006
233,4.53496
234,4.095078
235,4.347086
236,3.895998
237,4.359007
238,4.313946
239,4.006863
240,3.973007
241,4.104852
242,4.505157
243,3.692865
244,3.972053
245,4.36306
246,4.124165
247,3.920078
248,3.895998
249,17.916918
250,4.132986
251,4.631997
252,3.969907
253,4.683017
254,5.403042
255,5.637169
256,3.91388
257,4.070997
258,3.910064
259,5.52392
260,5.895138
261,4.420995
262,4.173041
263,3.978014
264,4.882098
265,4.783154
266,4.549026
267,4.218101
268,3.783941
269,4.07815
270,6.093026
271,3.967047
272,3.835201
273,4.053116
274,4.240036
275,5.126953
276,3.95298
277,4.037857
278,20.231962
279,9.726047
280,29.790163
281,8.20303
282,27.920008
283,3.983974
284,4.54998
285,4.974842
286,4.853964
287,3.983021
288,4.41885
289,4.067183
290,4.031897
291,4.067183
292,3.912926
293,5.513907
294,4.370213
295,4.155159
296,4.437208
297,3.909111
298,3.936052
299,5.674123
300,13.690949
301,6.201029
302,6.53696
303,18.476009
304,13.273954
305,5.840063
306,4.547835
307,5.45001
308,3.934145
309,4.663944
310,4.237175
311,5.865097
312,3.841162
313,4.369974
314,3.999948
315,4.508973
316,5.087852
317,5.186797
318,4.724026
319,4.600048
320,4.266978
321,4.142999
322,5.804062
323,4.048825
324,3.90482
325,4.309893
326,9.125948
327,4.419089
328,3.890992
329,3.981113
330,3.968954
331,4.894972
332,3.86715
333,4.015923
334,3.73292
335,6.054163
336,3.924131
337,4.147053
338,3.774882
339,4.168034
340,6.936073
341,3.961086
342,4.916191
343,4.212857
344,5.384922
345,6.983995
346,3.743887
347,4.199028
348,4.045963
349,4.206895
350,5.31292
351,23.931027
352,5.562782
353,5.712986
354,4.500866
355,7.942915
356,3.952026
357,4.024983
358,4.192114
359,4.143
360,4.704952
361,3.999948
362,20.811081
363,5.877018
364,5.539894
365,4.034042
366,3.808022
367,3.963948
368,3.914118
369,5.044937
370,4.46105
371,4.014015
372,3.911972
373,3.857851
374,4.06599
375,5.106926
376,4.637957
377,4.626035
378,4.15206
379,4.518032
380,4.41289
381,4.157067
382,3.863811
383,4.70686
384,4.982948
385,4.338026
386,3.809929
387,9.276867
388,6.04701
389,4.074811
390,5.332947
391,5.175113
392,5.120039
393,8.386135
394,3.906012
395,4.333019
396,4.021168
397,4.895925
398,3.95894
399,4.662037
400,4.232883
401,8.031845
402,5.655051
403,11.334896
404,3.93796
405,4.319191
406,4.364014
407,4.338026
408,5.161047
409,4.611969
410,4.590035
411,5.755186
412,3.992081
413,4.411936
414,4.06909
415,4.032851
416,4.986048
417,5.452156
418,4.019976
419,5.388022
420,4.124165
421,5.273819
422,4.115105
423,4.431009
424,4.941941
425,4.318953
426,3.972054
427,4.083156
428,4.151106
429,4.940986
430,6.43301
431,6.616831
432,3.933906
433,4.05407
434,5.85103
435,9.652138
436,4.747153
437,4.282951
438,3.880024
439,3.995895
440,5.686998
441,5.290985
442,4.765034
443,4.33898
444,4.06003
445,4.896164
446,4.132986
447,15.305996
448,10.348797
449,5.35202
450,9.07588
451,4.312992
452,58.382034
453,15.558004
454,15.466929
455,5.768776
456,7.938862
457,13.705015
458,7.347822
459,4.077911
460,3.942966
461,4.288197
462,4.854917
463,8.819103
464,4.719972
465,3.905058
466,3.793001
467,4.448891
468,3.981829
469,4.13084
470,4.303932
471,4.018068
472,4.904986
473,5.913973
474,3.88503
475,4.384994
476,4.199028
477,5.44691
478,4.393816
479,15.799045
480,131.137848
481,141.644001
482,109.222889
483,55.548906
484,19.311905
485,88.783026
486,10.512113
487,12.950897
488,12.81786
489,4.475832
490,4.081964
491,4.158974
492,4.000187
493,4.056931
494,4.213094
495,3.983021
496,3.820896
497,4.236936
498,4.762888
499,5.445004
500,4.052162
501,11.801958
502,5.040884
503,5.815029
504,9.17983
505,7.233858
506,8.553982
507,6.227017
508,3.868103
509,6.618976
510,7.102967
511,5.089998
512,5.352021
513,3.888845
514,4.172087
515,6.283998
516,6.373882
517,4.68111
518,4.413128
519,4.055023
520,4.324913
521,4.526139
522,4.012823
523,4.321098
524,4.110098
525,4.130125
526,3.844977
527,14.039039
528,5.548
529,4.55308
530,4.099131
531,4.089833
532,3.777981
533,4.683018
534,4.047156
535,4.368067
536,3.954887
537,4.427194
538,4.426003
539,4.094839
540,4.138231
541,5.04303
542,4.939079
543,3.871918
544,4.185915
545,3.940106
546,4.523992
547,4.113197
548,3.885031
549,3.896952
550,3.865958
551,5.320072
552,5.932093
553,5.547046
554,23.515224
555,4.061937
556,4.60887
557,7.043839
558,6.311894
559,4.070997
560,4.245996
561,4.497051
562,4.609823
563,4.244089
564,4.009962
565,4.121065
566,3.891945
567,4.584789
568,4.354
569,5.329132
570,3.942013
571,4.876137
572,5.231857
573,4.615784
574,4.208803
575,5.206824
576,5.00393
577,4.304885
578,4.458904
579,4.307985
580,4.211903
581,31.485081
582,19.184112
583,27.920962
584,21.126985
585,14.227867
586,11.151076
587,26.365042
588,10.494947
589,4.244089
590,4.034996
591,4.318953
592,4.235983
593,7.658958
594,4.297972
595,4.544019
596,4.338026
597,4.061937
598,4.985809
599,4.048109
600,5.281926
601,5.830049
602,8.556127
603,25.308132
604,15.74707
605,6.43301
606,4.781961
607,13.894081
608,4.173994
609,4.117966
610,3.94392
611,4.876852
612,4.415035
613,4.507064
614,4.97818
615,4.492998
616,4.190921
617,3.976106
618,4.812002
619,5.481005
620,7.668018
621,4.63605
622,6.34718
623,4.101992
624,4.343033
625,4.956007
626,4.091025
627,7.500887
628,4.069805
629,4.101992
630,3.999949
631,3.946782
632,4.899979
633,5.49817
634,3.90315
635,4.340887
636,4.354954
637,4.361868
638,4.159212
639,10.908842
640,9.664058
641,22.855043
642,8.655071
643,27.177095
644,22.878885
645,23.736954
646,4.577875
647,4.299879
648,5.065918
649,5.606889
650,4.578113
651,7.274866
652,3.956079
653,5.295038
654,8.489132
655,5.279064
656,4.391909
657,18.923044
658,5.17416
659,13.34095
660,11.640072
661,3.912926
662,5.618096
663,7.121802
664,8.964062
665,11.139869
666,4.223824
667,4.055024
668,13.099909
669,4.425049
670,4.159927
671,4.224062
672,4.677773
673,4.527092
674,4.199028
675,3.993988
676,4.004955
677,4.944086
678,4.259824
679,4.604816
680,3.993034
681,4.161119
682,4.467964
683,3.993034
684,4.043817
685,4.673958
686,5.964041
687,4.86517
688,4.175901
689,4.059076
690,20.080089
691,10.211944
692,5.418062
693,4.018068
694,4.325867
695,4.224062
696,4.390002
697,4.284859
698,5.329132
699,4.184961
700,4.144907
701,3.956079
702,4.204988
703,4.215002
704,5.345106
705,7.683992
706,4.580021
707,5.078078
708,3.993988
709,4.092931
710,4.392147
711,4.219055
712,4.527092
713,4.668951
714,4.524946
715,4.331112
716,5.627155
717,4.117966
718,4.034996
719,4.413843
720,3.995895
721,7.133961
722,4.616976
723,4.281044
724,5.085945
725,4.061938
726,4.240989
727,4.243135
728,5.895853
729,6.520032
730,3.793955
731,4.645825
732,3.983975
733,4.426956
734,4.108906
735,4.981995
736,4.753113
737,3.978967
738,5.892992
739,6.081819
740,4.420042
741,4.260063
742,4.048109
743,4.386902
744,5.281925
745,7.445812
746,4.045963
747,4.803895
748,3.937006
749,4.817009
750,4.472971
751,4.429102
752,4.164934
753,4.297018
754,4.384994
755,4.707813
756,16.638994
757,20.992994
758,40.042162
759,15.785933
760,5.943775
761,19.493818
762,11.776924
763,6.331921
764,10.980844
765,6.767989
766,3.869057
767,5.469083
768,9.023905
769,3.900051
770,4.105091
771,7.506132
772,3.872871
773,4.169941
774,4.100084
775,4.604816
776,4.404068
777,5.607128
778,4.922152
779,4.595995
780,4.426956
781,4.014015
782,4.096985
783,3.978968
784,4.194975
785,4.323959
786,7.008791
787,20.740032
788,3.945113
789,14.559985
790,3.706932
791,3.982067
792,4.891872
793,5.434036
794,3.966093
795,4.621983
796,8.514882
797,18.551111
798,7.09486
799,4.101038
800,4.439116
801,4.078865
802,4.360914
803,4.255056
804,29.608011
805,9.437085
806,29.309035
807,17.256975
808,13.339996
809,16.622067
810,4.934073
811,23.44203
812,11.312008
813,8.94308
814,36.937952
815,18.865109
816,12.073993
817,60.266972
818,30.807972
819,14.023066
820,21.467924
821,10.070086
822,17.648936
823,20.09511
824,31.84104
825,43.066025
826,3.785133
827,14.729023
828,3.966094
829,24.982929
830,4.346848
831,4.523039
832,3.953934
833,6.264925
834,4.132986
835,5.40495
836,3.914117
837,4.669905
838,4.659891
839,6.12402
840,4.306793
841,7.545948
842,4.149914
843,4.863023
844,4.7369
845,5.36418
846,4.307032
847,5.055905
848,4.1368
849,4.273176
850,3.94702
851,5.153895
852,4.148006
853,4.037142
854,4.553794
855,7.560015
856,5.936145
857,18.61
858,12.089014
859,3.999949
860,4.36306
861,4.899025
862,10.344029
863,4.095077
864,4.326105
865,4.642963
866,4.197121
867,4.741907
868,4.405976
869,4.813909
870,4.046202
871,5.841017
872,4.399061
873,4.355908
874,23.028851
875,4.437923
876,3.87001
877,5.209923
878,4.147052
879,3.993988
880,4.037141
881,4.579067
882,3.88813
883,5.270958
884,5.813837
885,5.74112
886,4.280091
887,4.317999
888,5.007028
889,4.1399
890,3.951072
891,4.05097
892,4.173994
893,5.700112
894,4.765034
895,4.744053
896,4.890918
897,4.201889
898,4.36306
899,6.41799
900,3.839015
901,4.335165
902,3.938913
903,5.609989
904,9.618044
905,7.591009
906,5.568028
907,6.130933
908,4.498959
909,5.476951
910,4.279852
911,5.15008
912,4.869938
913,4.513025
914,4.251003
915,4.414081
916,3.867865
917,4.221916
918,12.424946
919,8.022785
920,22.716046
921,41.35108
922,71.513891
923,17.417907
924,3.853083
925,5.189896
926,4.910946
927,5.520105
928,4.621029
929,3.86095
930,4.971981
931,4.174947
932,4.734039
933,4.363775
934,4.096985
935,4.159212
936,4.01187
937,4.387855
938,4.096031
939,3.927946
940,4.001141
941,5.239963
942,5.897998
943,3.874063
944,4.184008
945,4.518986
946,4.630804
947,4.020929
948,4.193067
949,3.902912
950,4.910946
951,4.436016
952,4.063129
953,4.395962
954,3.827095
955,5.373954
956,4.506111
957,6.177187
958,5.378961
959,5.013228
960,4.881858
961,3.827095
962,4.459143
963,5.267858
964,4.245042
965,4.420042
966,6.581068
967,4.101991
968,3.921985
969,3.804922
970,4.171133
971,4.050017
972,4.010916
973,4.358053
974,5.663872
975,4.187822
976,8.960008
977,8.284092
978,4.201173
979,6.494999
980,4.464864
981,4.438162
982,4.158974
983,4.277945
984,7.475853
985,6.334067
986,4.537105
987,4.11582
988,4.894019
989,4.40383
990,3.830194
991,4.220009
992,4.179001
993,4.497051
994,4.258156
995,4.398107
996,5.003929
997,4.494905
998,3.837824
999,3.980875
