0,5227089
1,6936788
2,8105039
3,10448933
4,10774851
5,11151076
6,10730028
7,9999037
8,9784937
9,12840987
10,11242151
11,12120008
12,12950897
13,17302990
14,16285896
15,17763853
16,17915964
17,18481970
18,18951893
19,18511056
20,17602921
21,16427040
22,16036033
23,15475989
24,16695023
25,14859914
26,17153025
27,18196106
28,17111063
29,16922951
30,15154123
31,14046908
32,11770964
33,16149044
34,22372008
35,20303011
36,19587994
37,19800901
38,19654989
39,22897958
40,29093981
41,23500920
42,22603989
43,23217917
44,25759935
45,25994062
46,26047945
47,23785115
48,25371075
49,43647051
50,45361042
51,47564983
52,46980858
53,47814130
54,47055006
55,47670126
56,47332049
57,46842098
58,46114921
59,47443152
60,46386003
61,54751873
62,55677891
63,56241989
64,55025101
65,55079937
66,53575993
67,52958965
68,51923037
69,52317143
70,52649021
71,52119017
72,53867102
73,56072950
74,55838108
75,55455208
76,55649996
77,56381940
78,56272984
79,56672096
80,57651043
81,58506966
82,58219910
83,57756901
84,58269024
85,59218169
86,57527065
87,56809187
88,55444002
89,56334018
90,59710025
91,59906006
92,59149980
93,57878971
94,63887119
95,62730074
96,60997009
97,59677124
98,58882951
99,61156034
100,58471918
101,55525064
102,55387974
103,53815126
104,52603006
105,53323030
106,53227901
107,54883956
108,53843021
109,56954861
110,56612014
111,55669070
112,55727959
113,56472063
114,55050134
115,57039022
116,59576988
117,58439016
118,53230048
119,53760052
120,59929132
121,57605028
122,56933165
123,57329893
124,57858944
125,59667111
126,54563045
127,55890083
128,55189848
129,54774999
130,52510023
131,52365065
132,51434040
133,50688982
134,49610853
135,51270962
136,49860001
137,49816132
138,49535036
139,49282789
140,48084020
141,46888828
142,50528049
143,49983978
144,49906969
145,51284074
146,60088873
147,60090065
148,59644937
149,61707973
150,61193227
151,62124967
152,61727047
153,62019110
154,60128212
155,60679912
156,60476064
157,60182094
158,61191082
159,60917854
160,56579113
161,56288958
162,57578086
163,58377981
164,57795048
165,57391167
166,60142994
167,60427189
168,60245991
169,60393095
170,61270953
171,61187983
172,61515093
173,63388110
174,63495875
175,64121961
176,62624931
177,60974122
178,66282034
179,66387892
180,67072153
181,66622972
182,67256928
183,68687916
184,64452887
185,64282894
186,64821005
187,64313888
188,63172102
189,63867808
190,64997196
191,63446045
192,63801050
193,62564134
194,60945988
195,58515072
196,58146000
197,61898231
198,60294866
199,59655904
200,59016943
