id,message_latency
0,5.002976
1,9.627819
2,7.720947
3,15.898943
4,12.830019
5,4.33302
6,7.454157
7,10.971069
8,4.102946
9,14.772892
10,5.546093
11,24.677992
12,8.708954
13,9.200096
14,10.75697
15,21.595955
16,7.677794
17,4.535913
18,4.06003
19,4.166126
20,5.767823
21,7.21693
22,4.338026
23,4.245043
24,5.038977
25,5.290032
26,4.650116
27,4.174948
28,4.157782
29,4.64797
30,4.15206
31,4.659891
32,5.127907
33,4.851103
34,4.149198
35,10.462999
36,4.373074
37,5.099058
38,5.260944
39,4.745006
40,4.739046
41,4.884958
42,4.775047
43,4.289866
44,4.381895
45,5.987167
46,11.611939
47,5.808115
48,5.614042
49,4.174948
50,4.440784
51,8.441925
52,5.934
53,4.060984
54,4.010916
55,6.64401
56,6.784916
57,4.476071
58,4.114866
59,4.046917
60,3.908157
61,6.662131
62,4.049063
63,6.495952
64,4.961967
65,4.029036
66,9.477139
67,21.528959
68,6.768942
69,6.050826
70,4.362106
71,11.698961
72,3.979921
73,5.122185
74,7.213831
75,4.722834
76,4.132032
77,4.609823
78,5.518913
79,4.437923
80,4.184962
81,5.290032
82,4.045009
83,4.317045
84,4.621983
85,7.787943
86,4.983902
87,4.940987
88,3.929853
89,4.146099
90,4.152059
91,4.464865
92,4.107952
93,4.024029
94,4.112005
95,7.807016
96,5.542993
97,5.72896
98,209.372043
99,4.250049
100,5.679846
101,4.009962
102,7.600784
103,4.547119
104,4.445076
105,4.25005
106,5.460024
107,4.62389
108,4.663944
109,4.449844
110,4.354
111,8.853912
112,4.358053
113,4.264116
114,4.388094
115,4.031182
116,5.620957
117,7.050991
118,3.990173
119,5.496978
120,4.221916
121,4.035949
122,4.393101
123,4.541874
124,4.317999
125,6.346941
126,4.183054
127,7.426978
128,4.395962
129,5.329132
130,4.015922
131,4.204035
132,11.662006
133,4.46105
134,4.097939
135,4.130126
136,4.163027
137,4.66609
138,4.080057
139,5.13196
140,4.84705
141,4.057169
142,4.195928
143,6.778002
144,9.433032
145,4.902124
146,4.401922
147,6.500006
148,4.611016
149,7.335901
150,4.109144
151,4.445076
152,4.065037
153,4.266023
154,4.122973
155,4.152059
156,5.553007
157,6.711006
158,4.128933
159,3.957033
160,4.297972
161,4.667998
162,4.362107
163,4.445792
164,4.275084
165,4.013062
166,6.690025
167,4.061938
168,4.016161
169,3.975868
170,6.356001
171,4.729033
172,7.927895
173,4.474163
174,4.452944
175,4.106998
176,4.225015
177,5.752087
178,4.592895
179,11.971951
180,4.628897
181,4.420995
182,3.872871
183,7.862806
184,4.689932
185,4.104853
186,5.527973
187,4.002094
188,5.274057
189,4.157782
190,4.465103
191,5.190849
192,4.158974
193,4.43101
194,4.250049
195,4.395008
196,4.487991
197,4.835128
198,4.535914
199,4.51684
200,6.486893
