id,message_latency
1,38.937092
2,13.015986
3,18.033982
4,10.318995
5,10.305881
6,12.09402
7,11.860848
8,30.029059
9,10.273933
10,10.927916
11,10.353803
12,18.952131
13,12.366057
14,12.258053
15,12.526035
16,12.772798
17,10.339975
18,10.483026
19,28.503894
20,53.627014
21,92.587947
22,10.56695
23,33.884049
24,51.331044
25,91.726065
26,12.408018
27,17.023087
28,53.058862
29,93.07599
30,11.076212
31,11.242866
32,53.417921
33,74.054003
34,136.003017
35,49.051046
36,111.989975
37,16.51001
38,78.094959
39,11.132955
40,53.516864
41,129.47607
42,38.633108
43,100.400925
44,9.799957
45,72.105169
46,138.976097
47,52.309036
48,111.879111
49,17.11011
50,91.856957
51,11.273861
52,55.377006
53,138.112784
54,38.896084
55,108.678102
56,14.465093
57,71.918011
58,12.348891
59,13.592004
60,11.231184
61,11.543035
62,11.223793
63,11.068106
64,10.467053
65,18.024921
66,10.403872
67,9.970904
68,10.418177
69,10.160923
70,9.927988
71,10.277987
72,10.743856
73,9.974003
74,10.463
75,10.430098
76,17.290115
77,12.040138
78,9.910822
79,10.17499
80,10.195017
81,9.638071
82,9.869099
83,9.76491
84,9.824037
85,9.897947
86,9.773016
87,16.566992
88,9.945869
89,9.829998
90,9.768962
91,10.217905
92,11.612892
93,14.601946
94,11.47604
95,14.976978
96,17.559051
97,36.805153
98,27.405023
99,29.529095
100,33.923865
101,27.675152
102,50.462962
103,12.087106
104,13.226032
105,13.278961
106,12.331009
107,11.281967
108,20.1509
109,14.698028
110,13.840914
111,9.432077
112,9.85217
113,9.572983
114,9.131908
115,9.178877
116,9.003878
117,6.62899
118,7.392168
119,14.307976
120,7.272958
121,7.529974
122,8.65817
123,8.791924
124,7.38597
125,8.674145
126,8.708001
127,9.293079
128,8.857011
129,15.218019
130,8.540868
131,8.40807
132,8.651018
133,8.455992
134,8.486987
135,8.522034
136,8.545875
137,8.111953
138,8.491039
139,229.337931
140,130.097151
141,30.467033
142,29.917002
143,26.217938
144,14.209033
145,30.922175
146,25.241136
147,9.227991
148,11.322975
149,11.46698
150,12.722969
151,8.394956
152,16.106129
153,25.138855
154,10.792971
155,8.559942
156,24.833917
157,7.037162
158,7.215977
159,6.953001
160,7.062912
161,7.718087
162,7.091045
163,14.245987
164,6.938935
165,7.520914
166,6.60801
167,5.95808
168,6.301165
169,7.298947
170,7.809162
171,7.889986
172,14.383078
173,14.893055
174,24.326086
175,23.518086
176,24.276972
177,11.638165
178,13.96513
179,11.853933
180,5.834103
181,7.376909
182,8.875131
183,7.066012
184,12.772084
185,5.702019
186,5.749941
187,6.559849
188,5.182028
189,4.940033
190,5.047083
191,4.885912
192,4.48513
193,4.655123
194,4.696131
195,12.475967
196,4.647017
197,4.810095
198,227.221966
199,129.610062
200,29.978037
201,227.447033
202,129.795075
203,30.15399
204,4.739046
205,8.052826
206,7.843971
207,4.326105
208,4.544973
209,4.586935
210,4.86207
211,4.48203
212,4.832029
213,4.586935
214,4.637003
215,8.006096
216,7.78985
217,5.610943
218,4.916191
219,4.640817
220,4.673005
221,4.733086
222,4.846811
223,4.790067
224,4.870892
225,4.643917
226,10.880947
227,7.164955
228,5.340815
229,4.83799
230,4.791975
231,4.62699
232,4.612923
233,4.430055
234,4.631042
235,5.045891
236,11.076212
237,4.812002
238,4.750967
239,4.713059
240,4.639148
241,4.781961
242,4.523039
243,4.573822
244,4.846096
245,4.636049
246,11.328935
247,4.652023
248,4.459858
249,4.589081
250,4.538059
251,4.943848
252,23.885012
253,23.353815
254,20.415068
255,8.458138
256,28.797865
257,8.425951
258,4.500866
259,19.514084
260,9.500026
261,22.712946
262,21.688938
263,6.280899
264,7.545948
265,4.501104
266,4.638911
267,12.048959
268,5.403996
269,6.12402
270,4.514933
271,4.571915
272,4.694939
273,4.744053
274,4.55308
275,4.704952
276,4.303933
277,4.45199
278,12.169123
279,4.434109
280,4.734993
281,4.587173
282,4.580975
283,4.493952
284,4.66609
285,4.569053
286,5.200863
287,4.456997
288,5.692005
289,21.229029
290,4.506111
291,4.523992
292,5.404949
293,23.144007
294,7.797003
295,6.515026
296,6.583929
297,6.772995
298,4.867077
299,8.658171
300,8.054018
301,4.549981
302,4.688025
303,4.497051
304,4.620075
305,4.533053
306,4.518032
307,4.513026
308,4.788875
309,4.474163
310,20.45393
311,6.886006
312,6.723165
313,4.556894
314,4.662037
315,4.624128
316,4.554033
317,4.504919
318,4.468918
319,47.033071
320,4.517079
321,19.401073
322,4.475832
323,4.654169
324,4.616022
325,4.543066
326,4.527092
327,5.628109
328,4.465819
329,6.723166
330,4.203081
331,15.417099
332,8.033037
333,5.056858
334,4.601955
335,5.280017
336,4.297972
337,4.379034
338,4.601955
339,4.514933
340,4.572868
341,14.312029
342,4.549026
343,7.962942
344,4.473209
345,4.443884
346,4.369974
347,13.699055
348,5.123854
349,5.118132
350,4.99487
351,13.433933
352,12.872934
353,16.008139
354,14.95409
355,13.714076
356,14.761925
357,14.751911
358,15.166998
359,12.829065
360,12.563944
361,13.626099
362,12.762069
363,16.247034
364,12.407065
365,12.408018
366,12.403011
367,12.406111
368,12.03394
369,12.125015
370,12.06398
371,12.104988
372,11.966943
373,16.930819
374,13.522148
375,13.342142
376,13.12685
377,12.768031
378,12.95805
379,12.668133
380,12.373209
381,12.648105
382,17.790079
383,12.948036
384,15.675068
385,12.341022
386,12.427091
387,12.44998
388,12.132167
389,12.27808
390,12.166023
391,12.026072
392,11.822939
393,14.984131
394,11.054993
395,14.658928
396,13.308048
397,13.059139
398,12.904883
399,12.698173
400,12.88104
401,10.746956
402,10.44488
403,10.484934
404,13.961077
405,10.197162
406,14.137983
407,10.231019
408,10.380029
409,10.392904
410,9.76801
411,9.915829
412,17.150164
413,34.182071
414,11.209011
415,37.533998
416,60.01401
417,30.346871
418,29.14691
419,11.887789
420,16.168117
421,15.219927
422,8.310079
423,8.091926
424,14.569044
425,12.125969
426,11.193991
427,12.627125
428,13.61394
429,8.076191
430,10.829925
431,7.016182
432,7.107019
433,6.953001
434,6.965161
435,6.260157
436,6.690979
437,15.185833
438,7.888079
439,7.752895
440,7.143021
441,6.231069
442,5.728961
443,5.867005
444,5.52392
445,5.080939
446,5.068063
