id,message_latency
0,19.701958
1,4.945994
2,3.910065
3,4.494906
4,7.75218
5,7.560015
6,6.508112
7,4.26817
8,4.327059
9,3.705979
10,3.675938
11,3.703833
12,4.720211
13,3.308058
14,3.813982
15,3.782988
16,4.880905
17,4.637956
18,4.332066
19,5.344868
20,4.569054
21,3.490925
22,4.136086
23,3.324032
24,4.276037
25,4.586935
26,5.10788
27,3.679991
28,3.813982
29,4.848003
30,6.116152
31,11.190891
32,9.391069
33,8.193016
34,7.59983
35,6.520986
36,4.869938
37,3.926039
38,3.607988
39,3.304958
40,3.703833
41,3.515959
42,3.830194
43,4.110097
44,3.393889
45,6.192923
46,6.03795
47,8.035183
48,6.711959
49,5.222082
50,6.567002
51,4.674912
52,4.077911
53,3.7601
54,3.63183
55,4.333973
56,3.603935
57,3.595114
58,3.771067
59,4.570007
60,4.073858
61,4.261017
62,3.483057
63,3.265143
64,6.175995
65,7.771968
66,5.800009
67,11.728048
68,11.088133
69,8.563995
70,7.160902
71,5.708932
72,7.555008
73,5.877971
74,6.973982
75,11.493921
76,10.765791
77,11.988878
78,16.980171
79,16.551017
80,26.826858
81,22.397995
82,17.543792
83,25.727987
84,25.134086
85,29.068947
86,24.346114
87,24.135113
88,19.402027
89,18.774986
90,14.640093
91,13.761997
92,12.295962
93,11.533022
94,10.68902
95,8.894205
96,6.440163
97,3.834963
98,4.184008
99,3.316879
100,6.34408
101,3.88503
102,4.081965
103,3.431081
104,3.30615
105,3.901958
106,6.92606
107,5.868912
108,4.210949
109,3.914833
110,4.201174
111,4.053116
112,3.723145
113,6.792069
114,6.498099
115,4.570007
116,5.849123
117,4.637957
118,3.625154
119,6.236077
120,5.900145
121,6.404876
122,5.882978
123,5.995035
124,5.995035
125,4.916906
126,5.656004
127,6.535054
128,5.023003
129,5.422831
130,4.318952
131,3.461122
132,3.621817
133,3.751039
134,5.904913
135,4.668951
136,4.622936
137,4.647016
138,3.654957
139,4.204035
140,11.323929
141,9.701014
142,7.400036
143,6.269932
144,4.781008
145,3.757953
146,4.209042
147,6.381988
148,4.606008
149,5.805969
150,10.807991
151,12.55989
152,11.832953
153,19.920111
154,38.254023
155,37.770986
156,33.450127
157,28.198957
158,27.331114
159,22.622108
160,17.807961
161,12.996912
162,9.793997
163,7.44319
164,4.679918
165,4.011155
166,4.040957
167,6.242991
168,9.463071
169,7.41291
170,6.392956
171,6.912946
172,4.657984
173,7.009983
174,5.146026
175,3.880978
176,6.317854
177,9.692908
178,9.846926
179,13.93199
180,11.365891
181,12.140036
182,11.323928
183,6.605863
184,6.644964
185,6.455898
186,4.350901
187,3.500939
188,6.330967
189,4.261971
190,4.34804
191,3.846884
192,3.715039
193,5.114078
194,3.772974
195,3.512144
196,3.636837
197,3.666878
198,7.059097
199,8.755922
200,7.322073
201,6.155968
202,5.721092
203,3.749132
204,3.854036
205,3.705979
206,3.564835
207,3.789902
208,4.704952
209,7.128001
210,5.965948
211,4.665136
212,4.380941
213,9.305001
214,8.278131
215,7.488013
216,8.343935
217,6.443977
218,6.922961
219,7.171154
220,6.356954
221,4.539967
222,4.09007
223,6.11496
224,6.319046
225,4.121065
226,5.928993
227,6.302834
228,14.217853
229,13.64708
230,16.453982
231,11.863947
232,22.778988
233,34.303188
234,42.837859
235,38.249015
236,33.444882
237,32.859087
238,28.101921
239,23.395061
240,21.628142
241,17.016172
242,12.294055
243,11.67798
244,9.482146
245,6.83999
246,6.943941
