id,message_latency
1,149.744987
2,17.935992
3,37.667989
4,16.201019
5,18.964052
6,18.537045
7,7.075071
8,7.908106
9,6.039143
10,8.852959
11,5.244017
12,34.593105
13,14.803171
14,16.728878
15,12.144804
16,17.713785
17,12.145996
18,15.435934
19,16.441822
20,74.306011
21,579.391003
22,100.836992
23,141.706943
24,6.669998
25,8.430957
26,6.124973
27,9.492874
28,16.80708
29,8.558988
30,12.54797
31,7.462025
32,11.322976
33,6.911039
34,7.482052
35,6.52504
36,5.078077
37,7.277012
38,5.702972
39,5.91898
40,9.045839
41,4.889011
42,7.317782
43,4.801988
44,7.282973
45,5.57208
46,6.705045
47,4.86517
48,8.29196
49,4.696846
50,7.188081
51,5.757094
52,7.156134
53,6.773949
54,4.912854
55,7.254124
56,4.873991
57,7.725001
58,5.742073
59,7.133007
60,7.558107
61,5.859852
62,5.64003
63,6.757021
64,8.399964
65,5.690813
66,6.671191
67,7.20501
68,4.622937
69,6.942034
70,4.591942
71,6.871939
72,6.029844
73,7.135868
74,7.992029
75,4.505157
76,16.209125
77,5.716086
78,6.875038
79,5.853892
80,6.130934
81,4.709005
82,6.978988
83,5.547047
84,11.63888
85,4.920005
86,8.084774
87,4.544973
88,7.036209
89,4.552126
90,6.920814
91,6.663799
92,10.402918
93,4.609108
94,7.931948
95,5.96118
96,5.917073
97,7.446051
98,5.298137
99,7.368088
100,4.637956
101,7.165193
102,5.241156
103,6.54912
104,5.085945
105,6.963969
106,4.637956
107,6.934166
108,6.734848
109,5.454063
110,5.930185
111,6.683111
112,5.546808
113,6.531
114,4.633188
115,7.07221
116,6.134033
117,4.634857
118,7.066966
119,4.629135
120,48.418045
121,7.261038
122,7.125139
123,36.546945
124,245.434046
125,211.001158
126,152.961015
127,237.776995
128,6.703853
129,6.654024
130,4.593134
131,7.331133
132,5.379916
133,6.603003
134,6.41203
135,4.972934
136,7.637977
137,5.031108
138,7.277965
139,5.203009
140,72.809935
141,132.354974
142,612.279177
143,1127.779961
144,134.450913
145,6.367922
146,9.116173
147,6.417036
148,14.683962
149,7.154941
150,6.459951
151,7.200957
152,5.584955
153,7.444859
154,4.845857
155,9.073019
156,5.568027
157,7.227182
158,6.945133
159,5.356073
160,6.01697
161,6.536007
162,4.682064
163,6.985188
164,6.657123
165,5.516052
166,7.241964
167,5.130053
168,9.603023
169,4.966974
170,7.308006
171,4.935026
172,7.736922
173,4.614115
174,7.182837
175,5.694151
176,4.193067
177,6.650925
178,6.247997
179,4.709006
180,7.564068
181,4.72188
182,7.185936
183,4.67205
184,6.870985
185,8.454084
186,5.414963
187,5.981922
188,6.54602
189,4.578114
190,6.880999
191,5.579949
192,5.959034
193,6.931067
194,4.88782
195,7.222891
196,5.491972
197,5.976916
198,6.792069
199,6.03199
200,7.016897
201,4.441977
202,7.59697
203,5.36704
204,7.972002
205,5.926132
206,6.811142
207,7.662058
208,5.426884
209,8.522033
210,4.696846
211,7.045031
212,4.719973
213,7.162094
214,4.920959
215,7.084846
216,4.897118
217,7.007837
218,5.282878
219,8.492947
220,9.462118
221,5.777836
222,6.972075
223,5.089998
224,7.679939
225,23.393154
226,16.015053
227,18.294811
228,5.247116
229,7.22289
230,4.901886
231,7.837057
232,22.228956
233,21.017074
234,5.800962
235,6.964922
236,7.379055
237,9.08184
238,4.5259
239,6.94108
240,50.378084
241,4.517793
242,17.837048
243,49.414158
244,5.006791
245,7.150173
246,5.362033
247,7.00903
248,6.327868
249,8.109093
250,4.654169
251,7.889032
252,13.476849
253,5.772829
254,7.236957
255,6.023883
256,8.059025
257,4.982948
258,7.188082
259,6.837129
260,599.035978
261,131.062984
262,1136.723042
263,142.755032
264,8.718968
265,9.119034
266,6.680965
267,6.719112
268,8.980989
269,6.187915
270,6.328821
271,6.634951
272,5.151033
273,6.780863
274,4.25601
275,7.052899
276,7.271051
277,4.498005
278,6.804943
279,6.38485
280,4.513979
281,6.731033
282,5.130053
283,7.040978
284,11.678935
285,4.760981
286,7.946968
287,4.907131
288,8.38995
289,4.307986
290,7.056951
291,6.042957
292,4.590988
293,7.090092
294,5.362034
295,5.697966
296,6.779909
297,5.350828
298,6.052971
299,6.644011
300,17.495871
301,5.367041
302,7.056951
303,5.495787
304,9.052992
305,5.891085
306,6.610155
307,6.103039
308,4.948139
309,7.692099
310,4.629135
311,6.951094
312,6.016969
313,6.239176
314,6.181955
315,4.46701
316,8.179188
317,4.820108
318,6.973028
319,4.704953
320,8.087874
321,4.638911
322,7.175207
323,5.496979
324,6.767988
325,5.064964
326,6.607056
327,4.419089
328,6.644011
329,5.990029
330,7.471084
331,4.886151
332,7.335186
333,11.601925
334,4.251004
335,7.052899
336,6.358147
337,4.593134
338,7.175207
339,4.734039
340,7.432937
341,4.716158
342,7.637978
343,5.297899
344,7.11298
345,4.664898
346,7.333994
347,7.629156
348,32.587051
349,8.599043
350,7.256031
351,10.760069
352,33.952952
353,4.830837
