id,mean_time_ms_200,mean_time_ms_400,mean_time_ms_600,mean_time_ms_800,mean_time_ms_1000,mean_time_ms_1200,mean_time_ms_1400,mean_time_ms_1600,mean_time_ms_1800,mean_time_ms_2000
0,29.319525,24.789015666666668,28.3296105,26.798327999999998,30.413985,22.740959500000002,26.726007000000003,25.861978333333337,41.226029499999996,24.547258666666668
1,25.4809855,28.70965,29.698490999999997,28.270006,36.4580155,24.6515275,29.424547999999998,28.70527866666667,43.7824725,25.007645666666665
2,20.946026,26.787042666666668,26.824117,27.638037999999998,35.5110175,24.372578,28.875351000000002,28.161604666666666,45.395494,24.526039666666666
3,17.299414,24.01908233333333,25.200485999999998,26.60298366666667,36.219477999999995,23.918986,28.3970835,27.721960999999997,50.0913855,26.47797266666667
4,13.4830475,22.354285,21.99061766666667,25.73887533333333,35.625457499999996,23.335934,27.924895,27.217706000000003,49.6250395,27.118364999999997
5,10.2900265,20.690361666666668,21.976073666666668,24.501243666666667,35.0810285,22.8180885,26.748061,26.942014333333333,48.9900115,26.62142133333333
6,7.9544785,19.596576666666667,21.975994,24.389267,34.404516,22.325992499999998,26.656508,25.211016,48.4850405,30.964374666666668
7,3.9795635000000003,15.789429333333333,20.65738,21.6163,31.8319795,20.2404255,26.0605815,24.492979000000002,48.7074855,30.398686333333334
8,4.9740075,17.180363666666665,19.531965666666665,21.469037,31.374931500000002,18.777012499999998,26.049494499999998,24.246931333333333,47.808527999999995,27.651707333333334
9,5.592942,15.210946333333332,18.923044,22.392988333333335,30.4120775,16.492963,24.7371195,23.823340666666667,47.3504065,26.341994333333332
10,4.096508,14.473279333333332,18.031915,19.984325,29.257536,18.482566499999997,22.5335355,24.426539666666667,46.5544465,26.21237433333333
11,3.5879615,13.638735333333335,12.346983,20.494699333333333,28.4286735,18.008113,21.545053,23.986975333333334,48.6000775,25.050719333333333
12,3.707051,13.152678666666667,11.406103666666667,20.209391666666665,28.629422,21.400094000000003,20.492912,24.596055333333336,35.806338000000004,25.549729666666668
13,3.585935,10.20209,9.86735,21.06300966666667,26.5966655,23.496508499999997,21.138548999999998,22.91226366666667,35.35739566666667,24.947961333333335
14,5.2900314999999996,9.946982,10.024627,22.766272333333333,23.199558,23.8994365,21.176577,21.463632333333337,35.593351000000006,25.22738766666667
15,4.0404795,8.801301666666667,9.629329,22.242307666666665,21.1254365,19.2830565,20.4753875,19.905011333333334,35.898288,23.272593666666666
16,4.3064355,9.197632666666667,8.778015666666667,19.313653666666667,20.5841065,18.5869935,22.156238666666667,20.320653333333336,36.07702266666667,20.936012
17,4.0729045,7.774670666666666,12.433767333333334,19.483725333333336,20.205975,16.6014435,22.042036333333332,19.031922333333334,36.89821533333333,21.47332833333333
18,6.221056,7.529258666666666,12.218873000000002,14.479319333333335,19.997001,16.7554615,21.583636666666667,18.72825633333333,36.920706333333335,20.158609000000002
19,10.450045333333334,7.65268,11.559089,14.922380666666667,20.231485499999998,15.128016500000001,20.547946333333332,20.123005,35.072724666666666,20.422935666666667
20,8.903026333333335,7.1436563333333325,12.025277,15.026013333333333,19.102574,14.504433,18.508037,18.59172166666667,35.70524833333334,19.381761333333333
21,33.060948,6.806771333333334,13.462702333333334,13.717969333333334,19.1216465,16.6715385,16.566992,15.716314333333335,35.207033333333335,21.883646666666664
22,32.28704166666666,6.349643333333333,12.890974333333334,12.443621666666667,20.8194255,16.553521,17.641226333333332,15.989621333333332,34.42136466666667,21.099647
23,30.849695333333333,5.834977333333332,13.750632333333334,13.535340666666665,18.3960195,14.841556,16.212304333333332,16.642967666666667,36.944071666666666,21.052361
24,29.798905,6.093740666666666,12.816031666666667,12.858629333333333,17.069101,15.3694155,15.639623333333333,14.652967666666667,39.23296933333334,21.202007999999996
25,28.2197,6.393591666666667,13.134638333333333,12.061993000000001,17.438412,15.6455035,15.20435,16.034285333333333,38.79563033333333,20.534753666666667
26,28.118690000000004,6.345669333333333,13.890028000000001,11.651356999999999,17.2389745,18.173456,15.552997666666665,18.44032633333333,40.887356,20.302057666666666
27,26.816924666666665,6.3589416666666665,12.626012333333335,11.725267,16.40594,21.216392000000003,14.111042000000003,19.26604933333333,40.954272,21.61836633333333
28,25.552034666666668,6.146987666666667,13.356049666666665,10.596990333333332,16.693949,20.952939999999998,12.859026,18.522342,40.888071333333336,20.982583333333334
29,23.78066366666667,6.246248666666666,14.089266333333333,11.013110666666668,18.8516375,19.984007000000002,12.397686666666667,19.928932,38.04405499999999,19.840320333333334
30,22.340377333333333,6.425301,13.698419333333334,13.283014333333332,19.579053000000002,20.127057999999998,11.645396666666665,18.943945666666668,37.65893,19.981940666666667
31,20.77229833333333,6.233612666666667,12.879689666666666,14.804045333333335,20.1354025,21.985531,13.494014666666667,14.670372333333333,38.370688666666666,19.48006966666667
32,19.536654333333335,6.281296666666667,13.131062,16.048749333333333,21.4954615,23.702979,13.257344333333334,14.190673666666667,36.81238533333333,23.339669
33,17.68795666666667,6.897290666666666,12.713035333333332,14.603296999999998,20.284056999999997,23.986459,12.772639666666668,14.444669333333335,35.994609000000004,23.729960000000002
34,15.825987333333332,6.679375666666666,13.701676999999998,16.610384,20.8474395,24.176478,13.548215333333333,16.184568,35.98539066666667,24.587710666666666
35,17.98295933333333,9.405930666666668,13.445298,17.464319999999997,17.547965,22.946119,13.652404333333331,20.347356666666666,33.422073000000005,24.87198533333333
36,15.458981333333334,8.435408,13.620774333333332,18.184979666666667,17.3585415,22.7735045,12.808402333333333,19.286632333333333,33.382257,22.761900999999998
37,12.079954,6.948471333333333,14.158248666666667,19.980033333333335,17.498851,21.8918325,15.664736333333332,21.677335666666664,33.483346000000004,22.92196
38,10.358652,7.324456666666667,13.025681333333333,20.76594066666667,17.6033975,20.9156275,15.47273,22.892316333333337,32.911062333333334,23.823340666666667
39,9.493350999999999,7.389625333333334,12.132644666666666,21.343946666666668,15.665054000000001,25.3254175,15.064954666666665,23.510376999999995,33.095439666666664,23.414373333333334
40,8.559386000000002,7.640123333333334,13.116279999999998,21.929979666666668,16.849995,23.072601,15.329678666666666,22.729953,31.533718333333336,24.129072999999995
41,6.668726666666667,7.366339333333333,13.025681333333333,21.130561999999998,18.706917999999998,26.3079405,15.423695333333333,22.007385666666664,31.732241000000002,23.356675999999997
42,4.7946773333333335,7.7433586666666665,12.722968999999999,20.690600333333332,18.983960500000002,26.509403999999996,14.956315333333336,22.092978000000002,32.27829933333334,23.947954333333332
43,4.434983,7.245620333333334,12.792984666666667,20.49764,17.526984,26.441455,14.606237333333333,21.542628666666662,32.23276166666667,23.433685333333333
44,4.118283666666667,6.681919333333333,12.555361,20.778338333333334,17.780542,26.6190765,13.813813666666666,21.043300666666667,33.068975,25.930643333333332
45,4.548390666666667,5.933363666666666,11.135975,20.283619666666667,17.5770525,27.0711185,14.873028,21.05371166666667,32.512347000000005,25.037685999999997
46,6.267706666666666,5.747715333333333,14.679352333333332,19.483328333333333,15.0064235,27.575492999999998,12.742361,20.461638333333337,37.04134666666667,22.578318999999997
47,33.444961,6.917317999999999,13.232707666666665,16.975641333333332,15.8704515,23.435036333333333,13.684670333333335,20.00467,39.40598133333333,25.258540999999997
48,32.99236366666667,7.426023333333333,14.973719666666668,17.420053333333335,19.155025,23.137649333333332,13.188124333333334,24.222374,39.30465366666667,25.279681333333333
49,32.568057,7.992108333333333,14.431238,16.257921999999997,18.547535,22.467931000000004,10.700623333333333,24.800142000000005,40.98431266666667,24.19336633333333
50,32.758633333333336,6.336689333333333,13.795693666666667,16.236703000000002,19.097566,51.30402266666667,10.786295,29.066006666666667,45.345306666666666,25.709708666666668
51,30.35354633333333,7.910648666666667,14.473915333333332,16.801039,17.3819065,50.85293466666667,10.952631666666667,29.295682666666668,47.50132566666667,23.753007333333333
52,29.33740633333333,7.450262666666667,14.480352666666667,16.743024000000002,17.3325535,51.51502266666666,12.985388666666667,29.06998,47.82931033333333,21.903673666666666
53,27.217308666666668,7.457733,13.014873,17.960310000000003,16.0579685,51.30926733333334,13.280868666666668,28.878927,49.40096533333334,21.138986
54,55.132309666666664,7.5223450000000005,14.475743,18.921931666666666,16.600013,53.97733033333333,12.951612666666668,28.917392000000003,54.822285666666666,25.157371666666666
55,53.31635500000001,7.647355333333333,14.220317333333334,20.358403666666664,12.9754545,56.25303566666667,14.426628666666666,29.309273,56.67972566666666,26.01695033333333
56,51.25594133333333,7.7579020000000005,13.353665999999999,19.946257,12.935400000000001,57.19606066666666,15.002648,29.310703666666665,59.45126199999999,25.322596333333333
57,49.272695999999996,7.569631,13.398964999999999,17.908334666666665,10.903120000000001,57.261546333333335,14.944314666666665,28.765996333333334,59.15403366666666,24.94994733333333
58,46.84162166666667,7.200956333333333,14.938592666666667,16.015291333333334,10.671496,56.66399033333334,15.542745666666667,29.810905333333334,60.270071,26.806910666666667
59,44.270675000000004,6.427685333333333,14.831702000000002,15.311717666666667,9.741068,57.609002,14.597654666666665,29.436588333333333,61.133067000000004,27.586936999999995
60,40.742635666666665,6.040732333333334,14.185349333333335,16.554355666666666,10.36346,56.499958,14.726321,30.456304333333335,61.089357,27.205705333333338
61,37.36837666666666,5.973736666666667,12.571335,15.865723000000001,10.852456,55.67534733333333,14.743964,29.111941666666667,61.46192500000001,26.943763
62,34.22967633333334,5.834340999999999,12.818416,16.058365333333334,8.815527,55.51465366666667,14.259656333333334,30.62168766666667,63.28066200000001,26.208639
63,31.440973333333332,5.803028666666666,11.393706,16.170342666666667,9.496927,53.896268,14.33825466666667,31.735260999999998,63.47195333333334,28.60395133333333
64,28.224388666666666,5.930980000000001,12.600660333333332,15.738010333333335,9.0379715,55.079301333333326,13.678391666666668,34.266630666666664,63.82727633333334,27.86032333333333
65,25.216261333333332,7.040738999999999,12.999057333333333,16.278664333333335,8.026004,56.027412,14.608065000000002,33.49900233333333,63.39740766666667,28.014342
66,23.020664999999997,6.549596666666666,11.740685,15.829642333333332,8.826494,55.751641666666664,13.711929,35.644292666666665,63.58170533333333,28.86041
67,20.258028999999997,7.1713130000000005,11.750698,16.919692333333334,10.3739495,55.16695966666666,13.207991999999999,36.413908,63.11305333333333,30.077854666666664
68,17.4733,7.566293333333334,12.767950333333333,14.494657666666663,9.198427500000001,54.075400333333334,14.821688333333334,38.372994000000006,62.286695,28.26801933333333
69,16.400655333333333,6.932973999999999,12.440919666666666,16.162951666666668,12.884021,53.945939,14.190038,40.160656,63.665708,28.205633000000002
70,14.356056666666666,6.412665,11.327982,17.235994333333334,11.225462,54.340521333333335,13.257980333333334,43.263037999999995,63.139597333333334,27.654966
71,11.871576,6.538311333333333,11.626084333333333,20.35204566666667,10.792017,53.283611666666665,12.721618333333334,42.37691566666666,63.43436233333333,26.700099333333338
72,40.79906166666667,5.568027666666666,13.766289,20.020325666666665,11.65092,52.82163599999999,12.468258333333333,38.445393333333335,62.23575266666666,26.601394
73,39.338270666666666,5.099057999999999,13.758341666666666,19.62844533333333,11.8374825,51.82504666666666,12.861649333333334,37.919441666666664,62.35734633333333,28.425614
74,37.338097999999995,5.316893333333334,13.556639333333331,20.977973666666667,12.096524500000001,82.38975233333333,11.50767,37.823995,61.83505066666667,27.442375666666667
75,34.308275,5.4847399999999995,11.956691666666666,20.438273666666667,12.208462,86.31030733333334,12.546618666666667,37.81906766666667,61.38801566666666,27.279377
76,31.531254333333337,5.516369999999999,12.838681333333334,20.300626666666666,11.7906335,86.17472666666667,11.957645,37.732601333333335,63.814561000000005,31.979958
77,30.42531,5.873283000000001,11.338393000000002,20.056645000000003,10.6059315,85.69169066666667,12.284358333333335,37.16667533333333,66.133022,31.060934000000003
78,28.88759,6.78738,12.609005333333334,19.551674333333334,11.082649,85.39962766666667,11.179288,39.00194166666666,66.473722,30.769347999999997
79,27.232647,5.961338666666666,13.004302666666666,19.592364333333332,10.663152,87.03271533333333,13.007323,39.39207366666667,69.201231,28.620719666666663
80,25.96696233333334,6.306887000000001,11.368433333333334,19.096692333333333,10.636687,86.04065566666667,12.598594,40.573279,68.951368,29.415051000000005
81,54.02493533333333,6.844361666666667,12.230316666666667,20.018339333333333,10.221005,86.24132466666667,11.722326333333333,40.46495766666667,68.15369966666667,31.931638333333336
82,51.82019833333334,6.926616,13.105710666666667,18.756072,9.440541,84.06599333333332,11.043628,40.00902166666666,67.12897633333334,31.699101
83,49.232642,8.128007333333334,13.129313333333334,18.743435333333334,11.090398,85.40789333333333,10.874271,38.831949333333334,66.05911233333335,30.831337
84,46.688318666666675,7.73867,15.198707666666666,16.355673666666664,12.373089499999999,85.002661,10.433991666666666,38.688659666666666,67.64801333333334,31.87894833333333
85,43.59904933333333,8.569717666666667,14.588594666666665,18.797636,10.992169,84.26078133333334,10.598659666666666,38.412014666666664,67.90232666666667,32.784620999999994
86,40.57335833333334,8.117358000000001,14.563083,21.044652000000003,9.445071,83.10365633333333,12.545665,38.381417666666664,67.492008,32.461961
87,37.69405666666667,7.412990333333333,14.343023333333335,19.452731,10.0245475,84.16334833333333,12.419541333333333,37.546714333333334,68.19462800000001,34.73472566666666
88,35.64659733333333,6.8782966666666665,13.259967333333334,20.65746,12.881517500000001,83.403349,13.147036333333332,37.31298433333333,68.23929133333333,35.51403666666667
89,31.750043666666667,7.5343453333333334,13.236284,21.400133666666665,13.2905245,81.86459533333334,10.944286666666665,36.37464833333333,67.30667766666666,37.175258
90,29.348691000000002,7.874568333333333,13.060331333333332,20.184357666666667,12.555957,83.08259666666666,11.029959,35.093228,65.67398666666666,39.016883
91,26.22175233333333,7.811069666666666,12.643337333333333,19.34734966666667,11.524439,82.27467533333333,13.428370333333334,34.616073,66.95199000000001,39.819001666666665
92,23.754279,6.0749846666666665,14.453967333333333,18.260637666666668,12.248397,82.011302,13.413031666666669,35.146156999999995,66.332658,39.332072333333336
93,20.642677666666668,5.915086,15.489896000000002,18.751541666666668,12.8840205,81.43107133333334,11.610984666666667,34.051020666666666,65.89261666666665,38.644393
94,19.497315333333333,7.584015333333333,16.703367,17.981052666666667,11.909008,81.41175933333334,13.347387,32.568295666666664,65.42269399999999,39.721726999999994
95,15.851576999999999,7.044077000000001,15.770355666666667,18.095970666666666,10.841012,82.21666,14.193693999999999,34.251610666666664,63.961346666666664,42.054016999999995
96,14.430045666666667,8.080005333333332,16.21532433333333,22.339662,11.8783715,83.0036,18.731674,34.16299833333333,67.55153333333334,42.52036433333333
97,12.600342666666668,7.376591333333334,16.384045333333333,21.459579666666666,15.365004500000001,82.00343433333333,20.224571,33.596674666666665,67.89096233333333,42.03669233333334
98,10.957320333333334,7.146756,16.101996333333332,23.693959000000003,19.137978500000003,81.82565366666667,23.226658666666665,33.15893833333333,68.37765366666666,41.582107666666666
99,9.356260666666667,7.341305333333334,13.758977,26.465018333333333,20.990014000000002,81.79926866666666,22.28697166666667,31.839291333333335,68.19470766666667,41.846354999999996
100,38.53464133333333,7.459084,14.215628,25.236049999999995,19.1289185,81.08766899999999,21.707376,30.422290333333336,68.01629033333334,41.129986333333335
101,36.31234166666667,7.355293,15.094677333333332,24.668057666666666,24.006287333333333,80.21759966666666,21.300316,29.900630000000003,66.65563566666667,40.13943666666666
