id,message_latency
0,2.9160000000000004
1,2.714
2,2.62
3,2.442
4,3.1679999999999997
5,2.709
6,2.412
7,2.75
8,2.6220000000000003
9,2.6310000000000002
10,2.4290000000000003
11,3.061
12,2.39
13,2.321
14,3.1870000000000003
15,2.639
16,2.868
17,2.4299999999999997
18,2.765
19,2.369
20,2.578
21,4.048
22,2.841
23,2.719
24,2.3280000000000003
25,2.484
26,2.878
27,3.012
28,2.39
29,2.608
30,3.305
31,2.698
32,3.301
33,5.588
34,2.6220000000000003
35,2.4610000000000003
36,2.725
37,2.3040000000000003
38,2.7680000000000002
39,2.8040000000000003
40,2.381
41,3.1510000000000002
42,2.736
43,2.597
44,2.511
45,2.504
46,2.7889999999999997
47,4.702
48,2.568
49,2.367
50,2.967
51,2.8089999999999997
52,2.352
53,2.564
54,3.1580000000000004
55,2.4299999999999997
56,2.835
57,2.653
58,2.7560000000000002
59,2.343
60,3.1220000000000003
61,2.663
62,2.7889999999999997
63,2.435
64,7.061
65,2.5140000000000002
66,2.854
67,2.813
68,2.5370000000000004
69,2.443
70,2.556
71,2.722
72,3.072
73,5.275
74,2.539
75,2.775
76,2.851
77,2.9160000000000004
78,7.253
79,2.368
80,4.235
81,2.618
82,2.523
83,2.628
84,2.695
85,2.719
86,28.148
87,2.447
88,2.519
89,2.6069999999999998
90,2.775
91,2.781
92,2.2529999999999997
93,2.5370000000000004
94,2.6470000000000002
95,2.533
96,2.369
97,2.718
98,2.576
99,2.541
100,2.4290000000000003
101,2.823
102,2.454
103,2.362
104,2.931
105,2.8449999999999998
106,2.343
107,2.407
108,2.712
109,2.8249999999999997
110,3.106
111,2.598
112,2.6189999999999998
113,2.52
114,2.735
115,2.7169999999999996
116,2.779
117,3.714
118,2.4450000000000003
119,2.2659999999999996
120,2.842
121,4.83
122,2.98
123,2.797
124,2.624
125,2.806
126,2.347
127,2.569
128,2.762
129,3.878
130,4.082
131,2.614
132,2.698
133,2.4650000000000003
134,2.612
135,2.866
136,2.369
137,2.572
138,2.442
139,2.527
140,2.657
141,2.549
142,2.633
143,2.68
144,2.5959999999999996
145,2.68
146,2.422
147,2.557
148,2.611
149,2.645
150,2.625
151,2.976
152,4.328
153,2.401
154,2.388
155,2.522
156,2.368
157,2.556
158,3.161
159,2.843
160,2.441
161,2.592
162,2.4130000000000003
163,2.532
164,2.4520000000000004
165,3.0500000000000003
166,2.52
167,2.316
168,3.306
169,2.456
170,2.471
171,2.334
172,2.524
173,2.598
174,4.711
175,2.535
176,2.385
177,2.676
178,2.485
179,2.7230000000000003
180,2.405
181,2.682
182,2.675
183,2.8939999999999997
184,7.974
185,2.432
186,3.129
187,2.721
188,2.659
189,2.948
190,2.73
191,2.7950000000000004
192,2.6719999999999997
193,2.813
194,2.5959999999999996
195,2.776
196,2.484
197,2.892
198,2.2430000000000003
199,2.835
200,2.535
201,2.327
202,2.7929999999999997
203,2.267
204,26.331
205,2.6380000000000003
206,2.6310000000000002
207,2.492
