id,message_latency
0,110.904
1,2.617
2,4.087000000000001
3,2.053
4,2.5170000000000003
5,2.331
6,1.7910000000000001
7,2.6020000000000003
8,6.779
9,1.807
10,2.189
11,4.0600000000000005
12,2.749
13,2.499
14,1.913
15,2.424
16,2.381
17,1.792
18,2.303
19,1.838
20,2.093
21,1.754
22,2.369
23,1.825
24,2.306
25,2.169
26,3.1519999999999997
27,1.916
28,2.0860000000000003
29,1.759
30,1.827
31,2.0869999999999997
32,1.8760000000000001
33,2.0309999999999997
34,2.444
35,2.215
36,2.1020000000000003
37,2.163
38,3.397
39,3.7720000000000002
40,2.072
41,2.025
42,1.747
43,2.133
44,1.846
45,2.11
46,2.895
47,2.319
48,1.8259999999999998
49,2.2009999999999996
50,4.623
51,2.145
52,4.243
53,1.81
54,2.148
55,2.108
56,2.028
57,1.824
58,1.847
59,2.097
60,2.134
61,2.185
62,2.033
63,2.294
64,2.004
65,1.913
66,3.185
67,2.0460000000000003
68,1.831
69,2.099
70,2.462
71,2.8019999999999996
72,1.866
73,2.1229999999999998
74,2.148
75,2.462
76,2.343
77,2.132
78,2.2399999999999998
79,5.127
80,1.772
81,1.9629999999999999
82,2.0500000000000003
83,2.581
84,1.944
85,1.91
86,2.089
87,1.82
88,2.261
89,2.4160000000000004
90,1.805
91,1.797
92,2.311
93,3.58
94,3.4589999999999996
95,3.058
96,1.788
97,1.871
98,1.9200000000000002
99,2.8240000000000003
100,4.8069999999999995
101,3.494
102,1.874
103,2.106
104,1.822
105,2.068
106,2.196
107,1.832
108,2.928
109,2.665
110,2.1870000000000003
111,2.094
112,2.055
113,5.874
114,3.039
115,2.4160000000000004
116,2.091
117,2.041
118,2.8289999999999997
119,2.776
120,1.843
121,4.397
122,2.047
123,1.98
124,2.848
125,2.387
126,2.236
127,2.0509999999999997
128,2.911
129,1.875
130,1.925
131,2.117
132,2.769
133,1.753
134,2.426
135,1.777
136,1.811
137,9.775
138,2.216
139,2.64
140,2.897
141,2.232
142,2.021
143,2.109
144,3.908
145,2.601
146,1.923
147,2.417
148,2.1020000000000003
149,2.666
150,1.8699999999999999
151,2.306
152,1.9719999999999998
153,2.432
154,1.857
155,2.139
156,1.849
157,2.142
158,2.12
159,3.2750000000000004
160,1.906
161,2.0869999999999997
162,2.058
163,2.216
164,1.997
165,3.161
166,1.7630000000000001
167,2.287
168,1.771
169,1.766
170,2.827
171,3.6350000000000002
172,1.941
173,2.0799999999999996
174,2.438
175,2.435
176,2.154
177,2.4610000000000003
178,2.085
179,2.504
180,1.795
181,1.758
182,2.5
183,2.993
184,2.1940000000000004
185,3.1159999999999997
186,2.463
187,2.2009999999999996
188,2.189
189,1.842
190,2.818
191,1.7329999999999999
192,1.9880000000000002
193,1.8840000000000001
194,1.9989999999999999
195,2.628
196,2.111
197,2.2230000000000003
198,3.76
199,1.803
200,2.689
201,1.7799999999999998
202,2.025
203,2.312
204,3.5660000000000003
205,2.181
206,2.1679999999999997
207,2.7030000000000003
208,2.128
209,1.7650000000000001
210,1.893
211,4.494
212,1.9020000000000001
213,2.286
214,3.4880000000000004
215,3.0010000000000003
216,2.019
217,2.045
218,2.006
219,3.8289999999999997
220,1.8860000000000001
221,2.162
222,1.865
223,2.339
224,4.425
225,1.898
226,2.231
227,2.785
228,2.318
229,1.838
230,1.903
231,1.806
232,2.617
233,2.453
234,2.9160000000000004
235,2.352
236,2.5010000000000003
237,5.201
238,2.5370000000000004
239,2.299
240,1.794
241,1.867
242,2.262
243,2.73
244,2.25
