id,mean_time_ms_1,mean_time_ms_10,mean_time_ms_100,mean_time_ms_200,mean_time_ms_400,mean_time_ms_500,mean_time_ms_600,mean_time_ms_800,mean_time_ms_1000,mean_time_ms_2000,mean_time_ms_5000,mean_time_ms_10000,mean_time_ms_15000,mean_time_ms_20000,mean_time_ms_30000,mean_time_ms_50000,mean_time_ms_80000,mean_time_ms_100000,mean_time_ms_200000,mean_time_ms_1000000,mean_time_ms_2000000,mean_time_ms_10000000
10,4.387299333333334,4.3602783333333335,3.384352,3.597656666666667,5.074262333333333,7.843653666666667,9.768327000000001,12.684266333333335,10.480960333333334,11.818171,10.092656,12.812375666666666,10.979652333333334,8.434057000000001,15.076995,8.5794925,12.0505095,19.500971,12.216567999999999,11.595567,8.872270333333333,12.532949
11,4.371643,6.818294666666667,3.6516983333333335,3.6222933333333334,5.836963333333333,8.005301333333334,8.583307333333332,14.067331666666666,10.920762999999999,13.123512,11.496623333333334,11.917988333333334,10.160048666666667,9.874344333333333,14.427542500000001,9.544015,14.0330795,21.132946,11.4090445,12.254953,8.784691666666667,11.279107
12,5.057255666666666,4.839340666666666,7.000605333333333,4.18369,5.72896,9.481668666666666,7.3762739999999996,12.595574,10.021209666666666,18.294573,12.095054,11.271873999999999,10.888576333333333,11.239607999999999,12.800574000000001,10.133028,12.877941,20.198822,11.788011000000001,11.97075833333333,7.764021666666667,12.997866
13,4.903555,4.955053,3.6319890000000004,5.8726466666666655,5.433956666666667,9.230375,10.219335666666668,12.287696000000002,11.037032000000002,18.854021499999998,12.281417666666668,10.757605,10.457675,12.295245999999999,12.910008,9.592056,11.734962,19.346952,11.5104915,12.187401333333334,7.501919999999999,12.208938
14,3.930965666666667,4.965623666666667,5.3377946666666665,4.870971,6.925026333333334,9.806315,10.125319,11.939287,12.176990333333334,17.353892000000002,11.046409666666667,12.678305333333332,10.062933,11.470317666666666,14.703393,9.745002,11.8689535,18.525839,10.426045,11.63133,7.682958999999999,12.465
15,4.042069333333333,4.073222333333334,4.514535666666666,3.6029816666666665,6.757974999999999,10.019938,10.455688,11.395692666666667,11.073748,16.964554500000002,9.247461666666666,13.097683333333334,10.670026333333334,12.398878666666667,14.5154,9.2179775,11.539578500000001,17.874003,10.9649895,10.598341333333332,7.731994,11.586904
16,4.538616,4.547039666666667,3.818671333333333,4.329205,6.882985333333333,8.792956666666667,9.480635666666666,10.815222666666665,13.091008,15.607952999999998,10.631958333333333,12.879927666666667,11.013667333333332,11.680365,13.4298805,12.519955,11.4223955,16.848088,10.617971,11.398077333333333,7.615645999999999,10.794878
17,5.859613666666667,4.911979,3.7002563333333334,3.6413666666666664,7.949352333333334,12.531678,10.015249333333331,11.757294333333334,13.224999000000002,15.892505,11.652390333333335,12.424628,13.541698666666667,12.251297666666668,16.0365105,12.970448,10.803342,20.62416,9.9459885,11.294046666666667,7.385253666666666,8.949995
18,4.714727333333333,6.556590333333333,6.203969000000001,4.503409,9.072224666666667,11.579275333333333,9.473641666666667,11.138677999999999,13.551791999999999,15.277505,11.785586666666667,11.179924333333332,13.852675666666665,10.420481666666667,14.567494499999999,13.65149,8.087634999999999,19.869089,9.805083,10.976632333333333,9.326934666666666,8.736133
19,4.110971999999999,4.287957666666666,3.6719636666666666,3.6536856666666666,8.590936666666666,12.674014000000001,9.016275333333333,10.931889333333332,12.864748999999998,16.8354515,11.669317999999999,11.592388,13.636350666666667,11.536995333333332,13.760924000000001,13.011575,8.2905295,19.571066,12.6235485,10.441383,9.709279,6.630182
20,4.4124126666666665,6.263335666666666,4.2790566666666665,3.795305666666667,7.737318333333334,13.000249666666667,9.732246333333334,10.227362333333332,14.002403000000001,18.150449,10.427395333333335,12.287695999999999,14.041026666666667,11.334578,14.777064,13.462901,8.4160565,18.611193,13.156056500000002,10.985056333333333,9.758790333333334,7.894039
21,4.1336216666666665,4.011312666666666,3.9543310000000003,3.5765966666666666,10.993321333333332,11.922359333333333,9.057601666666665,11.003970999999998,12.720982666666666,16.821861499999997,10.867357333333333,10.568380666666668,12.798388666666668,10.390043333333333,13.1344795,12.080431,8.715391,16.669989,12.862920500000001,11.244217333333333,9.630044333333332,10.671854
22,4.122575333333333,3.842036333333333,3.572543666666667,3.3014613333333336,10.028283,10.679721333333333,9.250958666666667,10.452270333333333,12.228965333333335,17.1568395,10.728676666666667,10.415872,11.915366,11.197964333333333,11.354566,12.539625000000001,8.961439500000001,16.88695,13.935089,10.319550999999999,9.666920333333332,11.259794
23,4.135370666666667,3.844022666666666,4.428625333333333,4.198312666666666,9.777387,11.602322333333333,8.013645666666667,10.214647000000001,11.562029666666668,18.0165765,12.730360333333335,10.070959666666667,12.056668333333334,11.809905333333333,10.1970435,11.86049,8.41403,16.097068,13.4449005,10.499318333333333,10.04529,10.400057
24,3.9516293333333334,5.376895,3.4183660000000002,4.139979666666666,10.618687,10.291576333333333,9.968360333333333,10.966301000000001,12.852033,20.414472,11.781374666666665,10.203044,11.486689333333333,11.732260333333334,10.620475,17.252445,9.2600585,15.337944,13.435960000000001,9.766976333333334,10.491927333333333,9.28998
25,4.096031333333333,5.225658666666667,4.151344333333333,5.835294333333334,10.186592666666668,12.752771666666668,9.685993,12.248357333333333,12.533982333333332,22.4974155,11.632999,11.334101333333331,10.415554,13.178269333333333,11.379957000000001,17.870426000000002,9.3344445,14.346123,13.108015000000002,9.586334333333333,10.327259666666668,7.880926
26,4.607995,4.367669333333333,3.3600326666666667,4.061698666666667,9.793361333333333,11.261383666666667,9.300391,12.162367333333334,12.378692333333333,16.631603333333334,10.203043666666666,10.353723666666665,9.794950333333334,12.546619,11.361479500000002,17.432093000000002,9.839416,13.37719,15.9380435,10.343313,10.058720666666666,8.554936
27,4.007657333333333,4.747708666666667,3.506342666666667,4.766702333333334,8.080959000000002,11.296749,11.159340666666667,12.328068666666667,11.273622000000001,16.811370999999998,10.435263,9.502967333333332,9.323597,11.664311,10.462522499999999,15.701413500000001,11.293888,12.142896,14.644980499999999,10.684967,9.319305666666667,11.6961
28,4.405657333333333,4.3810210000000005,4.631281,4.403352666666667,13.798634333333334,10.135650333333334,10.304769,12.909730333333334,10.689258333333333,17.090558666666666,12.497662999999998,11.462211666666667,10.140021666666668,11.302312333333333,9.3201405,14.912367,11.200547499999999,11.552811,14.5730975,11.032024999999999,12.177308333333334,10.97107
29,4.052957,3.749053,4.366318333333333,4.990339,13.838609333333332,9.754658333333333,9.871959333333335,12.909332999999998,9.854316333333331,17.415285333333333,11.042356666666668,11.629264000000001,11.527300333333335,12.683312333333333,10.9394785,14.14597,10.617613500000001,10.156155,13.7580635,11.023362333333333,11.739969,13.123035
30,4.208644333333333,4.319668,3.4710563333333333,4.026571333333333,12.988647,10.172288,10.995626333333334,12.947797666666666,10.536432333333332,17.90396366666667,11.531591333333333,10.989030333333332,9.537219666666667,11.661688333333332,9.657979000000001,16.9500115,11.8745565,9.321213,15.425563,11.939605333333333,11.895974666666667,11.090994
31,4.101991333333333,4.594644,3.673315,3.1630993333333333,12.393315666666666,9.531736666666667,9.936332666666667,11.490345,9.69704,18.037637,14.147679000000002,11.142333,11.966625333333333,11.943658,10.7250215,16.818523499999998,13.0155085,13.875961,14.858961,11.137326666666667,11.389970666666665,9.027958
32,4.329602,4.146019666666667,3.4476123333333333,3.613313,12.115080999999998,9.76936,10.682901333333334,11.313994333333333,11.972347999999998,17.66634,12.927373000000001,11.923313333333335,11.491775333333335,10.652303666666667,11.304498,15.34307,12.168526499999999,10.781049,15.2580735,12.133677333333333,9.878714666666667,11.533975
33,4.826387,3.939072,4.106044666666667,4.628340333333334,10.818322333333334,8.600474,10.727007666666665,11.063973333333331,12.422641,17.409960666666667,12.563308666666666,11.016925,11.571724999999999,10.609388333333333,10.05435,14.394641,11.100054,13.370037,17.940044,11.579672666666667,9.517192666666666,10.469913
34,4.954735333333333,4.502614666666667,7.190704666666666,4.760662666666668,10.383367333333334,9.211698666666667,10.422627333333333,11.282443666666666,12.744665,16.41058933333333,14.416774000000002,10.761340666666667,12.708266666666667,10.105292333333333,11.475563000000001,13.294816,13.141036,16.932964,17.554045000000002,12.571573333333333,8.960962333333333,12.441158
35,4.525661666666667,4.129409666666667,5.208333333333333,5.043268,9.769996333333333,10.256687666666666,9.850660666666666,13.048410333333331,12.826998666666668,15.274445333333333,13.493697,9.741942,12.221574333333335,11.004368666666666,11.5939375,14.4640205,11.829019,18.337011,19.00804,11.390288666666669,9.107272333333334,10.691881
36,5.197286666666667,5.479017333333334,3.5870073333333337,4.643360666666666,8.597930333333334,9.228945000000001,9.070872999999999,11.340697333333333,12.087663,15.544017000000002,14.557361666666667,9.572903333333334,12.717088333333335,11.062304333333332,13.4805435,13.494014,12.07149,17.592192,18.1455615,12.248437000000001,8.243640000000001,10.660887
37,4.182338666666666,5.010287333333333,4.096984666666667,3.5663443333333333,8.651415666666667,11.404991,10.147889333333334,11.441628333333332,12.956063,15.034676,12.720346666666666,10.097742,13.426303666666668,12.092908333333332,13.2786035,13.6864185,11.6564035,16.695976,17.475486,13.652563333333333,8.403619,12.24494
38,5.307038666666667,3.960927333333333,3.502289333333333,3.597339,7.887999333333333,10.231654,9.010315,10.693947333333332,11.424700333333334,17.282645333333335,12.020985333333334,10.479370666666666,12.897332333333333,11.540016,13.268589500000001,13.996482,11.8294955,15.956878,18.57543,13.386647000000002,10.636012,7.6135395
39,6.418625333333334,4.249414000000001,3.5666619999999996,3.8677053333333333,7.906913666666665,11.150757333333333,7.9107286666666665,9.854714,12.967666,15.797058666666667,10.947307,10.615110666666668,12.278080333333333,12.557347666666667,20.016909000000002,13.272523499999998,11.2529995,14.997005,19.879579999999997,12.482325333333334,9.829680333333334,7.7774525
40,4.700263333333333,3.7563643333333334,4.140059,3.6163326666666666,7.448117000000001,13.536055666666668,8.573293333333334,10.134696666666667,15.246629666666669,16.271034666666665,10.099729000000002,11.349360333333331,11.842728,11.419296000000001,14.388641,10.956049,9.810447499999999,14.528036,19.105434,12.644291333333333,10.336319333333334,13.2164955
41,4.872957666666667,3.689607333333333,4.299402333333333,3.4153459999999995,8.648395333333333,15.028317999999999,9.078661666666667,9.845972333333334,14.059146333333333,15.961329333333333,13.762712333333333,10.589996999999999,15.051682999999999,10.398228999999999,15.325307666666667,11.3935475,12.579441,13.30185,20.3865765,11.988004000000002,10.872284666666665,12.191892
42,4.193624,3.963868,3.7480193333333336,4.481792666666667,7.379452333333333,14.245350666666667,9.322643333333334,8.700768333333334,13.512769666666665,16.220252,15.434901000000002,10.188738333333333,14.099995666666667,10.371287666666666,15.518347666666665,10.834575000000001,12.3269555,12.10618,19.730925499999998,14.07067,11.072635666666665,13.0569935
43,4.824956,3.9460656666666662,4.277308666666666,3.316402333333334,6.8186919999999995,12.78098433333333,8.075078333333332,9.321610333333332,12.210051333333332,17.019669333333336,14.871756666666665,10.676383999999999,14.978011333333333,9.701331333333332,15.194972000000002,9.837985,12.792587000000001,11.692047,22.8025915,12.879292,10.003328666666667,12.56454
44,4.721402666666666,4.083713333333333,3.557999666666667,3.984610333333333,6.367365333333333,12.777646333333335,9.828090666666666,10.544061333333334,12.023051666666667,18.242995,13.851960333333333,10.260263666666667,15.765348666666668,12.376388,14.696915666666667,10.227919,12.9179955,11.548996,21.9550135,11.433998666666668,11.835337,13.532041999999999
45,4.375060666666666,4.466931333333333,3.580967333333333,5.4213206666666665,5.584001333333333,13.008356333333333,8.591016333333334,10.634660666666667,10.257641666666666,17.717520333333336,13.541380666666667,11.051178,15.401999000000002,13.531049333333335,14.561732333333334,11.690497,15.6350135,11.769056,20.747065499999998,12.303352333333331,11.349598666666665,12.703419
46,4.717747333333333,4.483381666666666,5.420684666666666,4.312356,6.069660333333334,12.590964666666666,8.832375,11.075338,10.138273,16.814311,13.907591666666667,12.089014333333333,15.728870999999998,15.351772333333335,13.540348,16.510009500000002,15.3305535,10.913849,23.073435,12.121041333333332,12.698730333333332,14.118552
47,4.052718666666666,3.919601333333333,3.648996333333333,3.6969980000000002,5.689621333333332,11.757612333333334,9.108384666666666,10.189056666666668,10.758320666666668,16.288042333333333,13.760646666666666,12.341260999999998,16.896327333333332,14.766931666666666,15.670060999999999,14.6069525,14.046907000000001,12.212992,23.0048895,11.688709333333334,12.233416333333333,14.845013999999999
48,4.0906270000000005,5.154371333333334,3.5887556666666662,4.188935,5.448977333333333,11.566957,10.268688,10.99205,11.699676666666667,17.484267666666664,12.676716,13.765334999999999,19.01833233333333,13.914664666666667,14.675379000000001,15.6879425,13.1870505,11.749983,23.0249165,11.835972333333332,12.734651,17.3909665
49,4.354635666666667,3.8617450000000004,4.537741333333334,4.022757333333334,5.502303333333333,13.045628666666667,10.983308333333333,10.155438666666667,14.161348333333335,16.501585666666667,12.944300666666669,13.348341,17.642021,14.945348000000001,13.613939333333335,17.8660155,12.5744345,14.266014,23.100972,10.707696333333331,12.138287333333333,18.535614000000002
50,4.115660666666666,3.938039,4.128377,4.172643,5.34002,12.912273333333333,11.141618333333334,9.946346333333333,14.989693666666668,16.891320666666665,12.933334,13.400315999999998,17.759084666666666,15.111685,16.701221333333333,17.438054,12.604951499999999,11.893034,22.568106999999998,13.488054333333332,12.735684666666666,21.068096500000003
51,4.693349,4.134734666666667,3.424962666666667,4.609426,6.42999,11.919975333333333,11.058092333333335,9.023666333333333,16.633272333333334,17.718633,12.730995666666665,14.337301000000002,15.866041666666666,13.755321,16.272068333333333,16.923428,11.472344,11.419774,27.4624825,13.266961,11.256694666666668,19.9464565
52,4.092932333333334,4.343350666666667,3.981669666666667,4.0429433333333336,5.156358,11.189699333333335,10.647614666666668,9.908358,16.007662,17.132441,12.619415666666669,13.744274666666668,16.036669333333332,13.515710666666665,15.376329333333333,16.61849,10.808468000000001,12.239933,26.908994,12.282371666666668,10.518392,20.1206205
53,4.590670333333333,5.669991333333333,6.043434333333334,4.454056666666667,5.913257333333334,11.221011333333331,10.521968000000001,10.390361333333333,14.894723666666666,16.502300333333334,12.631654666666668,12.720346000000001,16.045570666666666,14.646688666666668,14.470100333333335,15.2255295,10.127067499999999,10.726929,27.8331045,12.125969,14.173746666666666,19.273877
54,4.364331666666667,4.818757000000001,4.2573609999999995,4.390319333333333,6.894668333333333,10.184446999999999,9.530942000000001,9.431203333333334,14.106035333333333,16.561031333333332,14.232079333333331,10.233322666666666,17.214298,15.914599,15.680631,14.901996,9.806991,8.692979,27.5928975,10.851065666666665,14.918009333333336,18.855095
55,6.8430903333333335,4.527728,3.230015333333333,3.4186046666666665,7.397969666666666,9.687980000000001,8.736212666666667,10.375897,13.387918666666666,14.352003666666667,13.310750666666666,9.084383666666668,14.574925,15.022357,20.515362666666665,13.483167,10.644435999999999,10.60915,26.8659595,12.492735999999999,13.326723999999999,16.498566
56,5.287965,4.632075666666666,3.7213963333333333,3.578981,10.359128666666667,8.891265,7.505337333333334,11.656999666666666,12.404282666666667,16.334613333333333,12.849013,10.453781,14.152606333333333,15.246073333333333,20.157019333333334,11.928558500000001,9.353995000000001,8.795977,27.50206,12.206634,14.796257000000002,16.852498
57,6.559292666666667,3.870010666666667,3.2923216666666666,4.653295,9.552955666666668,9.099244999999998,8.084296666666667,12.413422333333335,12.079954666666666,14.983416,12.510299666666668,11.939605333333333,14.681657333333334,14.581362,21.022955333333332,10.940909,8.171439,12.717962,26.446104,11.517922,13.989368999999998,18.530011000000002
58,4.867315333333333,3.887653333333333,3.3462840000000003,4.187028,8.971373,8.087635333333333,8.391380333333332,12.336651333333334,11.583407666666668,13.598044999999999,11.494954666666667,12.370109666666666,15.988349999999999,13.036251333333334,21.483977666666664,10.804057,7.6880455,14.497041,27.464986,15.254020666666667,13.546307666666666,17.691016
59,4.274368333333333,4.623571666666667,4.229863666666668,5.3306423333333335,8.377710333333335,8.297682,8.422931333333333,11.793216,11.709928666666668,13.507684,10.968367333333333,14.428377333333335,14.835993333333333,14.414310666666667,22.69530333333333,9.759546,8.0440045,13.581991,29.783487,17.223358333333334,13.772328666666667,16.348958
60,4.4384,3.9636290000000005,3.743012333333333,4.687707,6.8226656666666665,7.577658,8.044242666666667,10.958433,11.993248999999999,13.494014666666667,15.445311666666667,12.695948333333334,12.916962333333336,13.672272666666666,22.232055333333335,10.5035305,10.108113,18.491983,29.800057,17.590681666666665,15.058676666666665,16.740561
61,4.102945666666667,4.608948666666667,3.519296666666667,3.659884,7.480939333333333,9.189606,9.674628333333334,10.871330666666665,12.404362333333333,13.643662,15.655676333333332,12.207110666666665,14.135599333333333,14.142354333333335,23.219744333333335,8.232951,8.946419,17.289877,30.204057499999998,17.151991666666667,13.962983999999999,17.718554
62,4.2209623333333335,5.960385,4.197279333333333,3.2303336666666667,7.700602333333333,9.15432,11.30263,9.738922333333333,14.054615666666669,14.557043666666667,14.274676666666664,11.900981,15.619993666666666,14.101028666666666,21.792571,12.4520065,11.773467,18.775225,29.099465000000002,15.988031999999999,14.077265666666667,16.4130925
63,4.438638666666667,3.764391,3.545284,3.7395956666666668,7.144451,8.297681666666668,10.370016333333334,10.682344333333333,12.358268333333333,12.98507,13.795693333333332,11.876344666666668,14.810959666666667,15.561103666666666,20.792405,11.672019500000001,12.538433,17.071009,29.906153500000002,15.013774333333332,13.841391000000002,15.3131485
64,5.436976999999999,4.103661,4.541318,4.4376853333333335,6.750901666666667,8.455355666666668,9.414355333333335,11.65096,11.431296666666668,14.676729666666667,14.159282,11.440277,13.634045999999998,14.756361999999998,23.401657666666665,14.5285125,11.314988,19.976854,27.9284715,16.67126,13.390938666666665,14.3569705
65,4.105965333333334,4.734039333333333,3.3706026666666666,4.238287666666667,6.666978,9.470701333333333,11.099577000000002,11.054118333333335,10.724067333333332,15.422582666666665,12.775103000000001,11.767625333333333,13.581991333333335,14.245987,23.35206633333333,16.4135695,10.3815795,19.276857,26.873588500000004,17.591714666666665,11.846701333333334,14.4309995
66,4.651625666666667,3.8735863333333334,4.2126183333333325,3.9003693333333334,7.417678666666667,8.448283000000002,12.181282000000001,11.976242333333333,10.440031666666668,13.706922666666665,13.501326,11.417627666666668,13.464053333333332,14.733632333333333,22.228638,14.619469500000001,9.995460000000001,18.573999,26.2540575,16.573270333333333,11.962334333333333,13.5201215
67,4.331668333333333,3.830591666666667,3.4553213333333335,3.503004333333333,8.075952666666668,8.748610666666666,10.960579000000001,12.362321333333334,10.659059000000001,13.349692333333332,14.671643666666666,12.779315333333331,13.343652,16.032616333333333,23.913383333333332,13.588548,11.137008999999999,17.753124,26.227951,15.954017666666667,11.864344000000001,12.290000500000001
68,5.236387333333333,4.244963333333334,3.9672846666666666,3.7656620000000003,7.352908666666667,10.996341666666666,9.983619333333332,13.423760666666666,9.831349000000001,12.941996333333334,14.472961333333336,14.374335333333335,12.559970333333334,16.223589666666665,23.97004766666667,12.508511500000001,11.5270615,17.776012,26.355028,14.629682000000003,10.677576,11.303663
69,4.311005000000001,4.072745666666667,3.2974083333333333,3.6300019999999997,8.145650666666667,9.780645666666667,9.603261999999999,13.790051,9.942690333333333,12.129703999999998,13.540745000000001,13.067086666666668,11.207659999999999,15.590588000000002,22.099415333333337,11.935591500000001,12.042999,16.850948,25.501012499999998,14.178275999999999,10.476351,12.1624465
70,4.234314333333334,3.8236779999999997,4.174630333333334,3.9486093333333336,7.872978666666666,8.937358666666666,8.595307666666665,12.564262,9.858052,11.17301,13.577461333333332,12.083292,10.903675999999999,15.089352666666665,24.596611333333332,12.409925,10.847567999999999,9.767055,24.8874425,14.911334000000002,11.205355666666668,12.541533
71,4.256248666666667,4.088640666666667,3.404617333333333,3.6466119999999997,10.206699333333335,8.860349666666666,9.113708666666668,12.575705666666666,9.171327333333332,11.799096999999998,12.753009666666665,12.399673333333332,11.394103333333334,14.088631,25.06629666666667,11.903405,9.8609925,10.852814,23.6480235,13.968944666666667,11.643330333333333,13.1396055
72,4.5823253333333325,4.5846306666666665,4.150629333333334,3.581047,8.989652333333334,8.602221666666667,9.265979,14.166673000000001,9.292364333333333,12.916008666666665,13.072013666666669,11.636972333333333,11.462926333333334,12.719313,26.232242666666668,10.762094999999999,10.1001265,15.326023,22.634506000000002,13.849258333333333,11.248429999999999,11.994004499999999
73,5.737304666666667,4.216671000000001,3.6172866666666668,3.3072633333333337,10.277350666666665,8.287032333333334,10.527054000000001,15.014251000000002,11.943101666666669,12.096246333333333,12.08965,13.490677,10.694901,14.361620000000002,26.44395833333333,12.0995045,9.497404,13.447047,21.537065,14.484007666666665,11.946042666666665,10.131478
74,4.583041,4.759232333333333,4.392941666666666,4.700581,9.380022666666667,12.583653333333332,9.534279333333332,14.183998,12.400308666666666,15.555381333333335,12.037992666666668,13.935327333333333,11.658827666666667,15.017271333333333,25.944868666666665,11.1780165,8.8090895,12.629986,20.066499999999998,14.666954333333331,11.297702666666666,9.833455
75,4.402876,4.023314,3.5204093333333333,3.9501983333333333,9.690920666666667,12.168964,9.646336,12.819687333333333,13.288021333333333,16.691048666666667,15.980004999999998,15.590349666666667,10.145425666666668,14.774004666666665,25.036971000000005,11.4170315,10.882974,11.627913000000001,22.6325985,13.829310666666666,11.205673333333332,9.326458
76,4.620631666666667,4.594007666666666,4.248619000000001,4.5553843333333335,9.802023666666669,11.553684333333331,10.216395333333333,12.376387999999999,11.772632666666667,16.926368,14.983654,14.764626666666667,9.824673333333331,12.912670666666665,25.848309333333333,10.4854105,8.7804795,10.8215805,22.4499705,13.348023666666668,10.170698333333334,8.2389115
77,4.253785,4.610062,3.448089,4.647255333333334,9.914001,11.215686333333332,8.494297666666666,14.080684,13.219594666666666,15.083312666666666,13.949394333333336,13.319333,11.124928666666667,15.015363666666667,25.10229766666667,12.170911,8.842468499999999,14.553547000000002,21.4575525,14.391024666666667,12.400627333333333,8.534551500000001
78,4.225254333333333,4.977305666666667,3.386021,3.8402876666666663,9.124279,10.455370333333333,8.653958999999999,13.955036666666667,12.533028666666667,13.755321666666667,13.638655333333332,14.633655333333332,9.844621,14.889240333333333,23.954709666666663,12.293577500000001,8.773446,18.368006,20.977974,13.573010666666667,13.111511666666667,8.234501000000002
79,4.379034,5.532423666666666,3.4322736666666667,3.221273333333333,8.268992333333333,10.731061333333335,9.226004666666666,14.030933333333332,12.268622333333333,14.644066333333333,13.657013333333332,12.897650666666669,12.974739333333332,13.657013666666666,22.956926999999997,10.67698,11.9915005,17.1298985,18.482089000000002,13.073364666666668,12.034654333333334,7.142544
80,5.019029,4.318237000000001,3.721952333333333,3.3419926666666666,6.9630936666666665,10.360320333333334,10.152578333333333,12.171666,13.172149666666668,13.343969999999999,13.852993666666668,14.000018333333335,12.412944999999999,14.779329333333335,22.834380666666664,9.182573,11.992573499999999,16.016959999999997,18.2385445,12.464285333333331,10.733763333333334,9.9369285
81,4.899104666666666,4.180590333333334,3.784259,3.763278666666667,6.5999826666666666,9.172598666666667,8.904219333333332,11.118332666666667,13.558308333333335,14.091571666666667,13.960997333333331,13.222058666666667,10.639747,15.828291333333334,22.376696666666664,9.7734925,13.580561,16.0835985,22.3170515,14.203628,10.456005666666668,12.2474435
82,4.697720333333333,5.588293,3.515720333333333,3.5211243333333333,5.835612666666666,8.384386666666666,9.299278,12.246926666666667,12.506644,14.476935333333335,12.372016666666667,12.724797,10.555029,16.722043333333335,21.33735,11.661887,13.4539605,16.5804625,25.096058499999998,14.970302666666663,10.133664000000001,12.7569435
83,5.668004333333333,3.7317273333333336,3.3816496666666667,3.7837826666666667,6.446599666666667,8.371988666666667,9.373664666666668,11.329015,11.289755333333332,13.501962,10.536035,13.250033,10.774612666666668,15.502294000000001,20.234426000000003,11.930466,14.4274235,16.1355735,24.130940499999998,16.27135266666667,11.063257666666667,11.0304355
84,4.1526163333333335,4.122019000000001,4.1776496666666665,3.404379,6.597995666666667,13.423363,9.504636,13.498385666666666,11.489629666666666,14.001846333333333,10.777711666666667,12.843609,13.419946000000001,15.140374666666666,20.001331666666665,13.407468999999999,10.918021,15.916466499999999,22.705555,16.147613333333336,11.33608833333333,11.5180015
85,4.419327,3.8526850000000006,3.8948056666666666,3.7987233333333332,6.581227000000001,14.295022000000001,9.565671333333333,13.428052333333333,10.692993666666666,14.054616333333334,10.967016000000001,12.213309666666667,12.603918666666667,14.230966666666667,22.376219666666668,12.7105715,10.710955,15.561462,21.885991,16.012033333333335,9.701967000000002,12.016892
