0,1563289035523364067,1563289035540050029
1,1563289035524183988,1563289035541671037
2,1563289035524800062,1563289035541981935
3,1563289035525506973,1563289035542169094
4,1563289035526225090,1563289035542332887
5,1563289035526927947,1563289035542498111
6,1563289035527663946,1563289035542721986
7,1563289035528356075,1563289035542884111
8,1563289035529062986,1563289035544569015
9,1563289035529803037,1563289035544732093
10,1563289035530517101,1563289035544990062
11,1563289035531446933,1563289035545156002
12,1563289035532839059,1563289035545317888
13,1563289035533322095,1563289035546710014
14,1563289035533864021,1563289035548310995
15,1563289035534671068,1563289035548481941
16,1563289035535145044,1563289035548640966
17,1563289035535803079,1563289035548819065
18,1563289035536189079,1563289035548983097
19,1563289035536946058,1563289035549144983
20,1563289035537664890,1563289035549413919
21,1563289035543312072,1563289035550446033
22,1563289035543771028,1563289035553469896
23,1563289035545555114,1563289035553646087
24,1563289035545972108,1563289035555250883
25,1563289035546399116,1563289035557774066
26,1563289035547137975,1563289035560971021
27,1563289035547535896,1563289035561182022
28,1563289035549824953,1563289035561638116
29,1563289035550606012,1563289035561804056
30,1563289035551307916,1563289035562205076
31,1563289035552032947,1563289035563940048
32,1563289035552758932,1563289035564112901
33,1563289035553883075,1563289035566231012
34,1563289035554285049,1563289035566402912
35,1563289035554884910,1563289035568176031
36,1563289035555636882,1563289035568350076
37,1563289035556305885,1563289035568525075
38,1563289035557020902,1563289035569032907
39,1563289035557966947,1563289035569196939
40,1563289035558454990,1563289035570728063
41,1563289035559164047,1563289035570897102
42,1563289035559874057,1563289035573338985
43,1563289035561412096,1563289035573525905
44,1563289035562578916,1563289035574649095
45,1563289035562997102,1563289035574820041
46,1563289035563574075,1563289035575603008
47,1563289035564465999,1563289035577052116
48,1563289035564821958,1563289035580388069
49,1563289035565191984,1563289035580560922
50,1563289035565551996,1563289035580724954
51,1563289035566610097,1563289035580939054
52,1563289035566986083,1563289035581486940
53,1563289035568694114,1563289035583926916
54,1563289035569518089,1563289035584559917
55,1563289035569875955,1563289035589587926
56,1563289035570280075,1563289035589764118
57,1563289035571259975,1563289035589936971
58,1563289035571652889,1563289035590116024
59,1563289035572190999,1563289035590279102
60,1563289035572972059,1563289035591612100
61,1563289035573800086,1563289035592344999
62,1563289035574158906,1563289035592519044
63,1563289035575035095,1563289035592716932
64,1563289035575814008,1563289035592880010
65,1563289035576312065,1563289035594731092
66,1563289035577258110,1563289035594909906
67,1563289035577739000,1563289035595208883
68,1563289035578438043,1563289035595376014
69,1563289035579181909,1563289035595556974
70,1563289035579893112,1563289035595788955
71,1563289035581217050,1563289035595953941
72,1563289035581762075,1563289035596124887
73,1563289035582366943,1563289035596725940
